publishedAt,title,description
2018-01-03,大宗交易泄密！突击卖股增多，高位白马现获利了结迹象,大宗交易泄密！突击卖股增多，高位白马现获利了结迹象
2018-01-10,卖香精的公司要上市，净利率堪比茅台！年营收30亿，利润10多亿……,卖香精的公司要上市，净利率堪比茅台！年营收30亿，利润10多亿……
2018-01-25,"百润股份调研简报:夜店线上渠道增速快,餐饮渠道尚处打磨期","百润股份调研简报:夜店线上渠道增速快,餐饮渠道尚处打磨期"
2018-01-26,今日各大机构看好十大金股一览（1月26日）,今日各大机构看好十大金股一览（1月26日）
2018-01-29,A股共发生67宗大宗交易成交29.11亿元(1月29日),A股共发生67宗大宗交易成交29.11亿元(1月29日)
2018-01-29,百润股份今日大宗交易成交217万股，成交价12.44元折价6.82%,百润股份今日大宗交易成交217万股，成交价12.44元折价6.82%
2018-02-12,【申万食品饮料-吕昌团队】周观点（2月第2周）：从“三高”到“三有” 食品饮料战略配置时点再次来临,【申万食品饮料-吕昌团队】周观点（2月第2周）：从“三高”到“三有” 食品饮料战略配置时点再次来临
2018-02-28,预调鸡尾酒业务增长 百润股份2017年业绩扭亏为盈,预调鸡尾酒业务增长 百润股份2017年业绩扭亏为盈
2018-02-28,机构净卖出盈趣科技上亿元，游族网络现分歧,机构净卖出盈趣科技上亿元，游族网络现分歧
2018-02-28,百润股份2017年营收11.72亿 同比增长26.64%,百润股份2017年营收11.72亿 同比增长26.64%
2018-02-28,涨停揭秘：中小创持续反弹 热点题材轮番炒作,涨停揭秘：中小创持续反弹 热点题材轮番炒作
2018-02-28,百润股份龙虎榜数据(2月28日),百润股份龙虎榜数据(2月28日)
2018-02-28,百润股份：收入及业绩符合预期,百润股份：收入及业绩符合预期
2018-03-01,大参考：智慧交通再迎政策利好 两股或得突破契机,大参考：智慧交通再迎政策利好 两股或得突破契机
2018-03-05,"食品饮料行业周报:攻统计分析业绩快报,建议关注食品类龙头","食品饮料行业周报:攻统计分析业绩快报,建议关注食品类龙头"
2018-03-05,[推荐评级]食品饮料行业周报：继续看好白酒行情 静待一季报催化,[推荐评级]食品饮料行业周报：继续看好白酒行情 静待一季报催化
2018-03-05,[增持评级]食品行业周报：财报季开启 业绩是硬道理,[增持评级]食品行业周报：财报季开启 业绩是硬道理
2018-03-05,【申万食品饮料-吕昌团队】周观点（3月第1周）：基本面依然坚实 调整后才能走的更稳更远,【申万食品饮料-吕昌团队】周观点（3月第1周）：基本面依然坚实 调整后才能走的更稳更远
2018-03-06,食品饮料行业周报：舌尖上的春节告诉我们什么,食品饮料行业周报：舌尖上的春节告诉我们什么
2018-03-06,[看好评级]食品饮料行业周报：基本面依然坚实 调整后才能走的更稳更远,[看好评级]食品饮料行业周报：基本面依然坚实 调整后才能走的更稳更远
2018-03-14,百润股份：2017年业绩同比扭亏净利为1.83亿元,百润股份：2017年业绩同比扭亏净利为1.83亿元
2018-03-14,百润股份：2017年年度报告主要财务指标,百润股份：2017年年度报告主要财务指标
2018-03-15,巴克斯酒业未实现业绩承诺 百润股份收购“踩雷”,巴克斯酒业未实现业绩承诺 百润股份收购“踩雷”
2018-03-15,百润股份公布2017年年度报告 公司整体业绩实现扭亏为盈,百润股份公布2017年年度报告 公司整体业绩实现扭亏为盈
2018-03-15,百润股份(002568)2017年年报点评：预调鸡尾酒业务复苏增长，业绩扭亏为盈,百润股份(002568)2017年年报点评：预调鸡尾酒业务复苏增长，业绩扭亏为盈
2018-03-15,百润股份扭亏为盈 背后暗藏危机,百润股份扭亏为盈 背后暗藏危机
2018-03-15,[推荐评级]百润股份(002568)观点聚焦：预调酒龙头2018年加速增长,[推荐评级]百润股份(002568)观点聚焦：预调酒龙头2018年加速增长
2018-03-15,百润股份去年全年净利1.83亿同比扭亏为盈,百润股份去年全年净利1.83亿同比扭亏为盈
2018-03-16,百润股份并购后遗症 祸及再融资股东 实控人金蝉脱壳浮盈丰厚,百润股份并购后遗症 祸及再融资股东 实控人金蝉脱壳浮盈丰厚
2018-03-16,食品饮料行业日报：我国瓶装水CR5占70%以上市场份额,食品饮料行业日报：我国瓶装水CR5占70%以上市场份额
2018-03-16,百润股份并购后深陷亏损 再融资股东被套无保障,百润股份并购后深陷亏损 再融资股东被套无保障
2018-03-16,百润股份今日大宗交易成交30万股，成交价12.47元折价6.87%,百润股份今日大宗交易成交30万股，成交价12.47元折价6.87%
2018-03-16,A股共发生52宗大宗交易成交16.86亿元(3月16日),A股共发生52宗大宗交易成交16.86亿元(3月16日)
2018-03-20,今日各大机构看好十大金股一览（3月20日）,今日各大机构看好十大金股一览（3月20日）
2018-03-20,【申万食品饮料-吕昌团队】周观点（3月第3周）：耐心持股等风来,【申万食品饮料-吕昌团队】周观点（3月第3周）：耐心持股等风来
2018-03-20,百润股份“扭亏”背后： RIO母公司业绩承诺两年未完成,百润股份“扭亏”背后： RIO母公司业绩承诺两年未完成
