publishedAt,title,description
2018-04-23,中微与南昌市战略合作协议暨MOCVD销售合同签约仪式顺利举行,中微与南昌市战略合作协议暨MOCVD销售合同签约仪式顺利举行
2018-04-23,中微“牵手”南昌打造高端MOCVD装备制造基地,中微“牵手”南昌打造高端MOCVD装备制造基地
2018-04-24,国内最领先高端芯片设备制造项目落户南昌,国内最领先高端芯片设备制造项目落户南昌
2018-04-27,美国涉嫌侵权中国芯片设备 在浦东机场被海关扣下,美国涉嫌侵权中国芯片设备 在浦东机场被海关扣下
2018-05-02,海关知识产权保护：护航企业纵横国内外市场,海关知识产权保护：护航企业纵横国内外市场
2018-10-23,中国半导体系列：设备,中国半导体系列：设备
2018-11-06,中国半导体：面对周期下行压力，如何把握投资机会？,中国半导体：面对周期下行压力，如何把握投资机会？
2018-11-28,中微半导体领投！芯元基半导体获千万融资,中微半导体领投！芯元基半导体获千万融资
2018-12-17,国产刻蚀机入选全球首条5纳米芯片产线 相关公司或受关注,国产刻蚀机入选全球首条5纳米芯片产线 相关公司或受关注
2018-12-18,国产刻蚀机入选全球首条5纳米芯片产线，半导体设备国产化趋势不可逆转,国产刻蚀机入选全球首条5纳米芯片产线，半导体设备国产化趋势不可逆转
2018-12-18,国产集成电路设备重大突破 中微半导体5纳米刻蚀机通过台积电验证,国产集成电路设备重大突破 中微半导体5纳米刻蚀机通过台积电验证
2018-12-19,半导体、电子设备：中微突破5NM核心刻蚀技术,半导体、电子设备：中微突破5NM核心刻蚀技术
2019-01-10,半导体、电子设备：国产设备再获支持 荐18股,半导体、电子设备：国产设备再获支持 荐18股
2019-01-10,2018年中国集成电路行业发展机遇与挑战并存 预测2019年发展势头依然强劲,2018年中国集成电路行业发展机遇与挑战并存 预测2019年发展势头依然强劲
2019-01-15,刻蚀机龙头中微半导体拟启动IPO 已进行辅导备案,刻蚀机龙头中微半导体拟启动IPO 已进行辅导备案
2019-01-16,周三最新重磅公司传闻集锦(1月16日),周三最新重磅公司传闻集锦(1月16日)
2019-01-17,拥抱资本加速前行 中微半导体已提交IPO辅导备案(股),拥抱资本加速前行 中微半导体已提交IPO辅导备案(股)
2019-01-17,牛市早报｜100亿美元外资将被动入市，华致酒行今日申购,牛市早报｜100亿美元外资将被动入市，华致酒行今日申购
2019-01-17,巨丰热点：中微半导影子股逆势拉升 可立克盘中涨停,巨丰热点：中微半导影子股逆势拉升 可立克盘中涨停
2019-01-17,巨丰热点前瞻：市场承压短调难改上涨格局 关注场内结构性机会！,巨丰热点前瞻：市场承压短调难改上涨格局 关注场内结构性机会！
2019-01-24,谁会成为科创板率先上市企业？上海证监局公示的正在辅导企业能给我们启示,谁会成为科创板率先上市企业？上海证监局公示的正在辅导企业能给我们启示
2019-01-24,重磅：科创板方案昨日获批，五大行业百家企业获益，2019最重大改革来了！,重磅：科创板方案昨日获批，五大行业百家企业获益，2019最重大改革来了！
2019-01-25,科创板来了 最全独角兽概念股名单奉上(受益股),科创板来了 最全独角兽概念股名单奉上(受益股)
2019-01-27,存量资金博弈 大盘技术指标能否转好？,存量资金博弈 大盘技术指标能否转好？
2019-02-24,兴业基金：打造专业投研队伍 争创一流产品业绩,兴业基金：打造专业投研队伍 争创一流产品业绩
2019-03-04,一图看懂科创板潜在名单及其影子股,一图看懂科创板潜在名单及其影子股
2019-03-05,科创板火速开闸 哪些企业“喝头啖汤”？,科创板火速开闸 哪些企业“喝头啖汤”？
2019-03-08,半导体板块逆势上扬 国产替代正当时,半导体板块逆势上扬 国产替代正当时
2019-03-08,半导体行业研究：硬核科技代表，半导体设备重装上阵,半导体行业研究：硬核科技代表，半导体设备重装上阵
2019-03-08,芯片个股掀起涨停潮 北方华创等超30股涨停,芯片个股掀起涨停潮 北方华创等超30股涨停
2019-03-11,民生证券：科创板A股影子股筛选,民生证券：科创板A股影子股筛选
2019-03-12,科创板将重构成长股估值 半导体定义核心资产,科创板将重构成长股估值 半导体定义核心资产
2019-03-12,半导体、电子设备：集成电路的两次戴维斯双击 荐25股,半导体、电子设备：集成电路的两次戴维斯双击 荐25股
2019-03-14,地方政府积极服务对接 备战科创板企业陆续揭开面纱,地方政府积极服务对接 备战科创板企业陆续揭开面纱
2019-03-18,【半导体设备】国内半导体企业2018年营收大幅增长，预计2019年设备需求持续扩张【东吴机械陈显帆】,【半导体设备】国内半导体企业2018年营收大幅增长，预计2019年设备需求持续扩张【东吴机械陈显帆】
2019-03-19,半导体、电子设备：偏光片维持高景气 荐15股,半导体、电子设备：偏光片维持高景气 荐15股
2019-03-19,【东吴晨报0319】【策略】专题【行业】半导体设备【个股】星源材质、凯撒文化、用友网络,【东吴晨报0319】【策略】专题【行业】半导体设备【个股】星源材质、凯撒文化、用友网络
2019-03-19,上海证监局公布8家公司上市辅导进展 4家明确科创板上市,上海证监局公布8家公司上市辅导进展 4家明确科创板上市
2019-03-19,科创板将利好国内半导体企业,科创板将利好国内半导体企业
2019-03-21,上交所公示第一届科创板股票上市委员会委员候选人名单，共48人,上交所公示第一届科创板股票上市委员会委员候选人名单，共48人
2019-03-21,药明康德、恒瑞医药等公司高管入选第一届科技创新咨询委员会委员候选人名单,药明康德、恒瑞医药等公司高管入选第一届科技创新咨询委员会委员候选人名单
2019-03-21,科创板两榜名单出炉：百度入选AT出局，华兴红杉高瓴上榜IDG晨兴无缘,科创板两榜名单出炉：百度入选AT出局，华兴红杉高瓴上榜IDG晨兴无缘
2019-03-21,重磅！科创板最重要两大名单公布，华兴包凡、红杉沈南鹏、高瓴资本张磊都在内，这些信息必须了解,重磅！科创板最重要两大名单公布，华兴包凡、红杉沈南鹏、高瓴资本张磊都在内，这些信息必须了解
2019-03-22,科创板里程碑一天：中信等6券商中头彩 看五大答疑,科创板里程碑一天：中信等6券商中头彩 看五大答疑
2019-03-22,重磅出炉！科创板首批9家受理企业名单来了，预计募资总额110亿，平均预估市值73亿（附影子股名单）,重磅出炉！科创板首批9家受理企业名单来了，预计募资总额110亿，平均预估市值73亿（附影子股名单）
2019-03-22,全球晶圆厂支出下降 中国IC设备市场独好,全球晶圆厂支出下降 中国IC设备市场独好
2019-03-22,京东组织员工参观看守所；腾讯Q4净利润暴跌三成；喜茶咖啡今日上线；华为电视将于4月发布 | 早报 盈利能力下降,京东组织员工参观看守所；腾讯Q4净利润暴跌三成；喜茶咖啡今日上线；华为电视将于4月发布 | 早报 盈利能力下降
2019-03-27,中微半导体完成申报科创板上市辅导,中微半导体完成申报科创板上市辅导
2019-03-27,半导体设备厂商中微半导体拟登陆科创板,半导体设备厂商中微半导体拟登陆科创板
2019-03-28,第二批新增8家 北京迎首家科创板受理企业,第二批新增8家 北京迎首家科创板受理企业
2019-03-28,大参考：华为首款智能眼镜曝光 一类股望持续反弹拉升,大参考：华为首款智能眼镜曝光 一类股望持续反弹拉升
2019-03-29,再增9家，28家企业已获科创板“准考证”！新成员全透视+影子股一览,再增9家，28家企业已获科创板“准考证”！新成员全透视+影子股一览
2019-03-29,晚间要闻2019年3月29日星期五,晚间要闻2019年3月29日星期五
2019-03-29,半导体设备公司中微拟登陆科创板申请获受理 国家大基金间接持股近20%,半导体设备公司中微拟登陆科创板申请获受理 国家大基金间接持股近20%
2019-03-29,【图解科创板】中微公司：国际半导体设备产业界公认的后起之秀,【图解科创板】中微公司：国际半导体设备产业界公认的后起之秀
2019-03-29,中微半导体科创板申请获受理：毛利率持续下滑 盈利能力下降,中微半导体科创板申请获受理：毛利率持续下滑 盈利能力下降
2019-03-29,第四批科创板名单落地，9家企业科创板上市申请获受理,第四批科创板名单落地，9家企业科创板上市申请获受理
2019-03-29,中微半导体、晶丰明源备战科创板 完成上市辅导,中微半导体、晶丰明源备战科创板 完成上市辅导
2019-03-29,中国IC设备市场独好 全球晶圆厂支出下降,中国IC设备市场独好 全球晶圆厂支出下降
2019-03-29,明星企业中微半导体申报科创板获受理 3年累计研发投入占比达32%,明星企业中微半导体申报科创板获受理 3年累计研发投入占比达32%
2019-03-29,又有9家申请科创板上市，影子股有这么多！（名单）,又有9家申请科创板上市，影子股有这么多！（名单）
2019-03-30,第四批企业获受理 9家拟登陆科创板企业合计融资85亿元,第四批企业获受理 9家拟登陆科创板企业合计融资85亿元
2019-03-30,陆家嘴财经早餐2019年3月30日星期六,陆家嘴财经早餐2019年3月30日星期六
2019-03-30,第四批企业获科创板“准考证” 影子股有哪些？,第四批企业获科创板“准考证” 影子股有哪些？
2019-03-30,科创板28家受理企业名单“潜台词”：机制重于位次,科创板28家受理企业名单“潜台词”：机制重于位次
2019-03-31,【东方电子】中微半导体：冉冉升起的半导体设备之星,【东方电子】中微半导体：冉冉升起的半导体设备之星
2019-03-31,科创板受理企业透析｜中微半导体：7纳米芯片刻蚀机第一梯队,科创板受理企业透析｜中微半导体：7纳米芯片刻蚀机第一梯队
2019-03-31,周末要闻2019年3月31日星期日,周末要闻2019年3月31日星期日
2019-03-31,科创板系列 · 四：中微公司,科创板系列 · 四：中微公司
2019-04-01,"北方华创:北方华创VS中微半导体,全方位对比分析","北方华创:北方华创VS中微半导体,全方位对比分析"
