publishedAt,title,description
2018-01-02,建筑建材行业周报:关注专业工程/设计园林/家装建材,建筑建材行业周报:关注专业工程/设计园林/家装建材
2018-01-02,[增持评级]建筑材料行业周报：环保高压不改 水泥行情加速,[增持评级]建筑材料行业周报：环保高压不改 水泥行情加速
2018-01-02,[中性评级]招“财”周报(建材行业)：水泥供需紧张局面基本解除 价格将下行,[中性评级]招“财”周报(建材行业)：水泥供需紧张局面基本解除 价格将下行
2018-01-03,[推荐评级]非金属建材行业周报：抓牢B端放量企业 1月可关注水泥反弹,[推荐评级]非金属建材行业周报：抓牢B端放量企业 1月可关注水泥反弹
2018-01-03,东方雨虹与雄安新区签署战略合作协议,东方雨虹与雄安新区签署战略合作协议
2018-01-04,雄安概念股风光再现批量涨停资金热捧三板块,雄安概念股风光再现批量涨停资金热捧三板块
2018-01-05,午间公告精选：东方雨虹多位高管集体减持,午间公告精选：东方雨虹多位高管集体减持
2018-01-05,午间公告：雄韬股份拟30亿投资氢能项目，东方园林中标近10亿元PPP项目,午间公告：雄韬股份拟30亿投资氢能项目，东方园林中标近10亿元PPP项目
2018-01-05,行业龙头“ETF”高瓴资本按下减持快捷键！ 减持股份,行业龙头“ETF”高瓴资本按下减持快捷键！ 减持股份
2018-01-06,大盘再度开启“炒地图”模式 雄安率先响应逾20股涨停,大盘再度开启“炒地图”模式 雄安率先响应逾20股涨停
2018-01-08,建材行业18年春季投资策略：今年花胜去年红,建材行业18年春季投资策略：今年花胜去年红
2018-01-08,[增持评级]建筑材料行业周报：多重利好引爆开年行情 继续推荐周期建材,[增持评级]建筑材料行业周报：多重利好引爆开年行情 继续推荐周期建材
2018-01-08,建筑材料行业跟踪周报：行业迎来“戴维斯双击”,建筑材料行业跟踪周报：行业迎来“戴维斯双击”
2018-01-08,建筑建材行业月报：积极布局周期类建材春季行情,建筑建材行业月报：积极布局周期类建材春季行情
2018-01-08,建筑建材行业周报:积极看多家装/专业工程/水泥玻璃,建筑建材行业周报:积极看多家装/专业工程/水泥玻璃
2018-01-08,"建筑材料行业:周期延续高景气,持续关注优质龙头","建筑材料行业:周期延续高景气,持续关注优质龙头"
2018-01-09,[中性评级]招“财”周报(建材行业)：继续关注建材板块行情,[中性评级]招“财”周报(建材行业)：继续关注建材板块行情
2018-01-09,建筑材料行业跟踪：产能置换方法修订利于行业供给格局优化,建筑材料行业跟踪：产能置换方法修订利于行业供给格局优化
2018-01-10,[增持评级]建材行业周观点：建材开年三步走行情渐入佳境,[增持评级]建材行业周观点：建材开年三步走行情渐入佳境
2018-01-11,[增持评级]建材行业跟踪报告：淡季基本面相对强韧 继续看好水泥、玻璃、玻纤龙头,[增持评级]建材行业跟踪报告：淡季基本面相对强韧 继续看好水泥、玻璃、玻纤龙头
2018-01-11,东方雨虹：拟斥5000万元设全资子公司,东方雨虹：拟斥5000万元设全资子公司
2018-01-11,东方雨虹：防水涂料全球卓越研究中心在美国揭牌成立,东方雨虹：防水涂料全球卓越研究中心在美国揭牌成立
2018-01-12,【华泰电话会议纪要】风起通胀，渐显宝藏！宏观策略联席七大行业,【华泰电话会议纪要】风起通胀，渐显宝藏！宏观策略联席七大行业
2018-01-12,同济大学专家团队来访东方雨虹 搭建校企合作桥梁,同济大学专家团队来访东方雨虹 搭建校企合作桥梁
2018-01-15,华泰建筑建材行业周报：估值低位重推房建/化建/水泥龙头,华泰建筑建材行业周报：估值低位重推房建/化建/水泥龙头
2018-01-15,[增持评级]建筑材料行业周报：华东水泥景气具有足够韧性和向上弹性,[增持评级]建筑材料行业周报：华东水泥景气具有足够韧性和向上弹性
2018-01-15,建筑材料行业跟踪：淡季降价不改中期趋势,建筑材料行业跟踪：淡季降价不改中期趋势
2018-01-15,招“财”周报(建材行业)：进口水泥为行业后市发展带来不确定性,招“财”周报(建材行业)：进口水泥为行业后市发展带来不确定性
2018-01-15,[推荐评级]非金属建材行业周报：淡季水泥价格回落 中期趋势继续向上,[推荐评级]非金属建材行业周报：淡季水泥价格回落 中期趋势继续向上
2018-01-18,建材：警惕供应短缺的风险 荐12股,建材：警惕供应短缺的风险 荐12股
2018-01-19,【建材】黄诗涛：看好水泥，警惕供应短缺的风险-20180118,【建材】黄诗涛：看好水泥，警惕供应短缺的风险-20180118
2018-01-19,【晨会聚焦】经济短期回暖,【晨会聚焦】经济短期回暖
2018-01-21,建材：吹尽狂沙始到金 荐5股,建材：吹尽狂沙始到金 荐5股
2018-01-22,公募2017年整体盈利达5600亿，中国平安获657只基金重仓,公募2017年整体盈利达5600亿，中国平安获657只基金重仓
2018-01-22,东方雨虹：1月19日融资余额为3.95亿元，较前一日骤降9.68%,东方雨虹：1月19日融资余额为3.95亿元，较前一日骤降9.68%
2018-01-22,【建材】张琰：“存量时代”，吹尽狂沙始到金-建筑材料行业2018年度策略-20180121,【建材】张琰：“存量时代”，吹尽狂沙始到金-建筑材料行业2018年度策略-20180121
2018-01-22,【晨会聚焦】资本市场如何看银行这波行情,【晨会聚焦】资本市场如何看银行这波行情
2018-01-24,“飞到云端”又“跌入凡尘” 可转债经历了怎样的一年？,“飞到云端”又“跌入凡尘” 可转债经历了怎样的一年？
2018-01-26,凯石财富2017年四季度基金重仓股抱团点评：公募投资聚焦效应凸显，中小创、细分龙头受青睐,凯石财富2017年四季度基金重仓股抱团点评：公募投资聚焦效应凸显，中小创、细分龙头受青睐
