publishedAt,title,description
2018-01-11,AI初创企业GTI在CES上展示AI计算棒，性能比英特尔强90倍,AI初创企业GTI在CES上展示AI计算棒，性能比英特尔强90倍
2018-03-03,全球芯片业大并购浪潮下，“中国芯”逆袭还需要多久？,全球芯片业大并购浪潮下，“中国芯”逆袭还需要多久？
2018-03-13,宁德时代IPO概念股全梳理：谁真投了，谁撇清了干系,宁德时代IPO概念股全梳理：谁真投了，谁撇清了干系
2018-04-02,36氪首发 | 颠覆储存器行业？磁宇信息获华西股份千万级人民币B轮融资,36氪首发 | 颠覆储存器行业？磁宇信息获华西股份千万级人民币B轮融资
2018-04-03,[增持评级]新华文轩(601811)年报点评：夯实主业、稳步扩张,[增持评级]新华文轩(601811)年报点评：夯实主业、稳步扩张
2018-04-04,一村资本首个IPO项目诞生 动力电池“独角兽”宁德时代成功过会,一村资本首个IPO项目诞生 动力电池“独角兽”宁德时代成功过会
2018-04-10,华西股份：立足产业投资优势 深化产融结合战略,华西股份：立足产业投资优势 深化产融结合战略
2018-04-10,华西股份：依托一村资本投资能力 培育上市公司主营业务,华西股份：依托一村资本投资能力 培育上市公司主营业务
2018-04-10,华西股份：2018年继续深化产融结合战略,华西股份：2018年继续深化产融结合战略
2018-04-12,华西股份：开发第二颗搭载新型存储技术芯片 推动AI在终端的使用,华西股份：开发第二颗搭载新型存储技术芯片 推动AI在终端的使用
2018-04-12,新余国科：人影装备产品种类齐全 覆盖气象探测设备,新余国科：人影装备产品种类齐全 覆盖气象探测设备
2018-04-12,调研干货|华西股份：2018做优做强传统业务 深化产融结合战略,调研干货|华西股份：2018做优做强传统业务 深化产融结合战略
2018-04-16,探索中国IC产业价值洼地 “IC中国”评选结果正式揭晓,探索中国IC产业价值洼地 “IC中国”评选结果正式揭晓
2018-04-18,华西股份汤维清：我们是这样捕获“独角兽”的,华西股份汤维清：我们是这样捕获“独角兽”的
2018-04-20,高精度智能工业传感器洛丁森获GGV纪源资本数千万元A轮融资,高精度智能工业传感器洛丁森获GGV纪源资本数千万元A轮融资
2018-04-20,华西股份：持有芯片独角兽澜起科技2.11%股权,华西股份：持有芯片独角兽澜起科技2.11%股权
2018-04-20,[传闻求证]宁德时代新产品所需特殊工艺由科达洁能生产？,[传闻求证]宁德时代新产品所需特殊工艺由科达洁能生产？
2018-05-03,华西股份：澜起科技与英特尔和清华合作开发安全芯片模组,华西股份：澜起科技与英特尔和清华合作开发安全芯片模组
2018-05-10,投资界首发|电流传感器芯片供应商“兴工微”获一村资本千万投资,投资界首发|电流传感器芯片供应商“兴工微”获一村资本千万投资
2018-05-10,专访华西股份董事长汤维清：投资宁德时代时它没有现在这么火,专访华西股份董事长汤维清：投资宁德时代时它没有现在这么火
2018-05-12,开银行 做芯片 天下第一村要搞大事情,开银行 做芯片 天下第一村要搞大事情
2018-05-16,1亿美元D轮融资后 酷家乐成立3亿产业投资基金,1亿美元D轮融资后 酷家乐成立3亿产业投资基金
2018-05-17,一村资本半导体投资战略,一村资本半导体投资战略
2018-06-05,2018年中国IC 设计、封测和制造业的增长动力是什么？,2018年中国IC 设计、封测和制造业的增长动力是什么？
2018-06-20,2018中国（成都）电子信息博览会7月来袭 领略未来科技,2018中国（成都）电子信息博览会7月来袭 领略未来科技
2018-07-03,【川财研究所*专题报告】科创板上市公司全景概览之二：杭可科技、光峰科技、澜起科技、中国通号,【川财研究所*专题报告】科创板上市公司全景概览之二：杭可科技、光峰科技、澜起科技、中国通号
