publishedAt,title,description
2018-01-03,巨丰热点前瞻：市场结构性反弹有望开启,巨丰热点前瞻：市场结构性反弹有望开启
2018-01-03,巨丰早参：光电子器件发展路线图发布提出突破高端产品,巨丰早参：光电子器件发展路线图发布提出突破高端产品
2018-01-05,巨丰资金流向：市场冲关后得而复失 地产板块成吸金王,巨丰资金流向：市场冲关后得而复失 地产板块成吸金王
2018-01-07,"建筑行业定期报告:楼市变相松绑利好装饰,关注专业工程和钢结构","建筑行业定期报告:楼市变相松绑利好装饰,关注专业工程和钢结构"
2018-01-08,"建筑和工程行业:2018年,坚守弱周期龙头价值、博弈低估值国际工程、关注高景气度细分领域新秀","建筑和工程行业:2018年,坚守弱周期龙头价值、博弈低估值国际工程、关注高景气度细分领域新秀"
2018-01-08,A股新年首周开门红，三路资金抢筹初显机构布局大战略,A股新年首周开门红，三路资金抢筹初显机构布局大战略
2018-01-10,巨丰资金流向：市场主力资金持续净流入凸显调整压力,巨丰资金流向：市场主力资金持续净流入凸显调整压力
2018-01-12,港媒：中建一局中标埃及中央商务区两个标段工程,港媒：中建一局中标埃及中央商务区两个标段工程
2018-01-12,【华泰电话会议纪要】风起通胀，渐显宝藏！宏观策略联席七大行业,【华泰电话会议纪要】风起通胀，渐显宝藏！宏观策略联席七大行业
2018-01-14,建材：优选龙头公司 荐10股,建材：优选龙头公司 荐10股
2018-01-14,听·天风一周一会 | 中小市值·纺服·建筑·通信,听·天风一周一会 | 中小市值·纺服·建筑·通信
2018-01-15,区块链席卷A股颠覆世界?98%的ICO项目不会有回报,区块链席卷A股颠覆世界?98%的ICO项目不会有回报
2018-01-15,【华泰证券研究所】每日晨会启明星20180115,【华泰证券研究所】每日晨会启明星20180115
2018-01-15,【华泰建筑建材鲍荣富】再谈建筑研究方法论专题之五：拨开迷雾，再看基建/房建/工建空间,【华泰建筑建材鲍荣富】再谈建筑研究方法论专题之五：拨开迷雾，再看基建/房建/工建空间
2018-01-15,建筑行业定期报告：中游制造链上的机会关注专业工程和钢结构,建筑行业定期报告：中游制造链上的机会关注专业工程和钢结构
2018-01-15,再谈建筑研究方法论专题系列报告之五：拨开迷雾再看基建/房建/工建空间,再谈建筑研究方法论专题系列报告之五：拨开迷雾再看基建/房建/工建空间
2018-01-15,建筑工程行业周报：2018年“Α”更重要机会仍多,建筑工程行业周报：2018年“Α”更重要机会仍多
2018-01-15,华泰建筑建材行业周报：估值低位重推房建/化建/水泥龙头,华泰建筑建材行业周报：估值低位重推房建/化建/水泥龙头
2018-01-16,建材：PPP或存预期差 荐7股,建材：PPP或存预期差 荐7股
2018-01-17,中国建筑：2017年新签合同额2.2万亿元，同比增长19.4%,中国建筑：2017年新签合同额2.2万亿元，同比增长19.4%
2018-01-17,晚间重要公告2018年1月17日星期三,晚间重要公告2018年1月17日星期三
2018-01-17,中字头股票盘中拉升 中国建筑涨幅过4%,中字头股票盘中拉升 中国建筑涨幅过4%
2018-01-18,三大银行股价齐创历史新高，沪指基本收复“熔断”以来失地,三大银行股价齐创历史新高，沪指基本收复“熔断”以来失地
2018-01-18,中国建筑：新签合同额规模再创新高 买入评级,中国建筑：新签合同额规模再创新高 买入评级
2018-01-18,CFi收盘揭秘：尾盘银行强拉升 沪强深弱创业板调整,CFi收盘揭秘：尾盘银行强拉升 沪强深弱创业板调整
2018-01-18,巨丰资金流向：二线蓝筹轮番拉升 市场偏大弃小严重,巨丰资金流向：二线蓝筹轮番拉升 市场偏大弃小严重
2018-01-18,巨丰收评：提防两大板块回调风险,巨丰收评：提防两大板块回调风险
2018-01-18,快讯：中字头股票午后再度上涨 中国建筑涨近7%,快讯：中字头股票午后再度上涨 中国建筑涨近7%
2018-01-18,今日午评：指数行情个股没啥操作空间 提防午后杀跌,今日午评：指数行情个股没啥操作空间 提防午后杀跌
2018-01-18,累计订单增速有所下降，商品房销售额增速成为亮点---中国建筑1-12月经营数据点评,累计订单增速有所下降，商品房销售额增速成为亮点---中国建筑1-12月经营数据点评
2018-01-18,建筑板块盘中异动，重庆建工大涨7%,建筑板块盘中异动，重庆建工大涨7%
2018-01-18,大参考：互联网巨头加码海底光缆 两大概念股迎井喷机会,大参考：互联网巨头加码海底光缆 两大概念股迎井喷机会
2018-01-18,62股获券商买入评级 澳洋顺昌目标涨幅达68.10%,62股获券商买入评级 澳洋顺昌目标涨幅达68.10%
2018-01-18,中国建筑股份有限公司2017年1-12月经营情况简报,中国建筑股份有限公司2017年1-12月经营情况简报
2018-01-18,中字头股午后继续扩大战果,中字头股午后继续扩大战果
2018-01-19,巨丰早评：把握市场主线才有获利机会,巨丰早评：把握市场主线才有获利机会
2018-01-19,中国建筑：1月18日融资余额为79.6亿元，较前一日骤增15.47%,中国建筑：1月18日融资余额为79.6亿元，较前一日骤增15.47%
2018-01-19,中国建筑承建首个雄安项目全面封顶 工时仅1000小时,中国建筑承建首个雄安项目全面封顶 工时仅1000小时
2018-01-19,全球最大海洋科学馆将落户珠海 由中国建筑承建,全球最大海洋科学馆将落户珠海 由中国建筑承建
2018-01-21,建材：短期关注PPP政策回暖机会 荐5股,建材：短期关注PPP政策回暖机会 荐5股
2018-01-21,【申万宏源建筑】周观点：制造业投资增速向上，继续围绕受益板块布局,【申万宏源建筑】周观点：制造业投资增速向上，继续围绕受益板块布局
2018-01-21,一财研选｜低线城市消费开始崛起，零售行业有望重整旗鼓！,一财研选｜低线城市消费开始崛起，零售行业有望重整旗鼓！
2018-01-22,华泰证券：中国建筑买入评级,华泰证券：中国建筑买入评级
2018-01-22,沪股通净买入贵州茅台超5亿元，中国建筑遭卖出,沪股通净买入贵州茅台超5亿元，中国建筑遭卖出
2018-01-22,30股获券商买入评级 当代明诚目标涨幅达63.61%,30股获券商买入评级 当代明诚目标涨幅达63.61%
2018-01-22,中国建筑：地产板块盈利卓著被低估 央企估值洼地,中国建筑：地产板块盈利卓著被低估 央企估值洼地
2018-01-23,行业低配严重，关注确定性改善的子行业和上行催化剂,行业低配严重，关注确定性改善的子行业和上行催化剂
2018-01-25,防水行业领军企业科顺股份登陆创业板 募资14.48亿扩大产能,防水行业领军企业科顺股份登陆创业板 募资14.48亿扩大产能
2018-01-26,巨丰资金流向：市场缩量反弹呈现严重分化,巨丰资金流向：市场缩量反弹呈现严重分化
2018-01-28,建材：建筑央企估值偏低 荐6股,建材：建筑央企估值偏低 荐6股
2018-01-29,华泰证券：中国建筑买入评级,华泰证券：中国建筑买入评级
2018-01-29,建筑建材行业：大建筑风起云扬 行业预期正改善,建筑建材行业：大建筑风起云扬 行业预期正改善
2018-01-29,明日最具爆发力的六大牛股一览（1月29日）,明日最具爆发力的六大牛股一览（1月29日）
2018-01-30,76股获券商买入评级 东诚药业目标涨幅达92.12%,76股获券商买入评级 东诚药业目标涨幅达92.12%
2018-01-31,[中性评级]建筑行业周报：PPP落地加快 大基金规模利好大建筑,[中性评级]建筑行业周报：PPP落地加快 大基金规模利好大建筑
2018-01-31,"中国建筑:恰是低估值蓝筹,风口正当时","中国建筑:恰是低估值蓝筹,风口正当时"
2018-01-31,【华泰建筑建材鲍荣富团队】建筑: PPP稳健落地，积极配置大建筑,【华泰建筑建材鲍荣富团队】建筑: PPP稳健落地，积极配置大建筑
2018-01-31,[增持评级]建筑工程行业周报：低估值和低配置的地产装饰和工业工程龙头仍存中长线认知差,[增持评级]建筑工程行业周报：低估值和低配置的地产装饰和工业工程龙头仍存中长线认知差
2018-02-01,[增持评级]当前时点我们如何看建筑之十三(建筑行业)：PPP稳健落地 积极配置大建筑,[增持评级]当前时点我们如何看建筑之十三(建筑行业)：PPP稳健落地 积极配置大建筑
2018-02-02,绩优超跌成反弹主线 这些股或遭错杀已有资金逆市加仓,绩优超跌成反弹主线 这些股或遭错杀已有资金逆市加仓
2018-02-02,中国建筑订单增速超预期 新开工面积反弹,中国建筑订单增速超预期 新开工面积反弹
2018-02-02,[买入评级]中国建筑(601668)公司深度：地产实力强劲 价值显著低估,[买入评级]中国建筑(601668)公司深度：地产实力强劲 价值显著低估
2018-02-03,【华泰建筑建材鲍荣富】周观点20180203：继续配置大建筑及强周期水泥玻璃,【华泰建筑建材鲍荣富】周观点20180203：继续配置大建筑及强周期水泥玻璃
