publishedAt,title,description
2018-01-02,旅游酒店：一季度板块存超额行情 荐3股,旅游酒店：一季度板块存超额行情 荐3股
2018-01-02,休闲服务行业周报：坚守峨眉山拐点机会关注海南主题投资,休闲服务行业周报：坚守峨眉山拐点机会关注海南主题投资
2018-01-02,[增持评级]旅游服务业行业周报：元旦旅游市场量价齐升 2018年投资主线及推荐,[增持评级]旅游服务业行业周报：元旦旅游市场量价齐升 2018年投资主线及推荐
2018-01-03,[推荐评级]餐饮旅游行业1月投资策略：淡季不淡 建议超配旅游板块,[推荐评级]餐饮旅游行业1月投资策略：淡季不淡 建议超配旅游板块
2018-01-03,"餐饮旅游行业:2018年元旦假期旅游数据点评,黄山峨眉山略超预期,三亚免税小幅增长","餐饮旅游行业:2018年元旦假期旅游数据点评,黄山峨眉山略超预期,三亚免税小幅增长"
2018-01-04,[增持评级]社会服务2018年1月投资策略：关注优质低估值景区 酒店行业繁荣依旧,[增持评级]社会服务2018年1月投资策略：关注优质低估值景区 酒店行业繁荣依旧
2018-01-04,休闲服务行业简评：板块开年表现春节长假热度有望延续,休闲服务行业简评：板块开年表现春节长假热度有望延续
2018-01-04,元旦数据提振旅游股估值四主线挖掘投资机会,元旦数据提振旅游股估值四主线挖掘投资机会
2018-01-04,【晨会纪要】策略丁文 银河证券晨会纪要—20180104,【晨会纪要】策略丁文 银河证券晨会纪要—20180104
2018-01-04,[互动]宋城演艺：九寨项目停止对2018年业绩有限,[互动]宋城演艺：九寨项目停止对2018年业绩有限
2018-01-05,[优异评级]休闲服务行业12月月报：冬季出行特色鲜明 冰雪游、避寒游成为首选,[优异评级]休闲服务行业12月月报：冬季出行特色鲜明 冰雪游、避寒游成为首选
2018-01-06,2018年买蓝筹股 不能指望“躺着赚钱”,2018年买蓝筹股 不能指望“躺着赚钱”
2018-01-08,[推荐评级]休闲服务行业周报：中青旅控股股东股权变更落地 首旅酒店下周定增解禁,[推荐评级]休闲服务行业周报：中青旅控股股东股权变更落地 首旅酒店下周定增解禁
2018-01-09,"休闲服务行业周报:气温虽低,布局板块正当时","休闲服务行业周报:气温虽低,布局板块正当时"
