publishedAt,title,description
2018-01-01,银行行业2018年度投资策略：坚守价值关注业绩弹性,银行行业2018年度投资策略：坚守价值关注业绩弹性
2018-01-02,比比开门红：A股25个指数全上涨 21股创历史新高,比比开门红：A股25个指数全上涨 21股创历史新高
2018-01-02,金融：临时准备金安排抑资金面波动行业规模增速下行持续,金融：临时准备金安排抑资金面波动行业规模增速下行持续
2018-01-02,银行盈利持续改善确定性高六股蓄势待发,银行盈利持续改善确定性高六股蓄势待发
2018-01-02,银行概念股建设银行：净息差继续回升,银行概念股建设银行：净息差继续回升
2018-01-02,中国银监会甘肃监管局关于同意中国建设银行股份有限公司兰州东部市场支行迁址更名的批复,中国银监会甘肃监管局关于同意中国建设银行股份有限公司兰州东部市场支行迁址更名的批复
2018-01-02,金融：流动性至降利率银行股确定性向上,金融：流动性至降利率银行股确定性向上
2018-01-03,上市银行2018年业绩预期向好,上市银行2018年业绩预期向好
2018-01-03,因存贷积数挂钩贷款建设银行被罚20万元,因存贷积数挂钩贷款建设银行被罚20万元
2018-01-03,【中信建投银行杨荣】农业银行（601288.SH）深度报告：《向不良要业绩》,【中信建投银行杨荣】农业银行（601288.SH）深度报告：《向不良要业绩》
2018-01-03,银行业2018年度投资策略：息差稳定负债先行,银行业2018年度投资策略：息差稳定负债先行
2018-01-03,1月3日晚间重要行业研究汇总(附股),1月3日晚间重要行业研究汇总(附股)
2018-01-04,"银行行业周报:应对春节流动性需求,央行建立临时准备金动用安排","银行行业周报:应对春节流动性需求,央行建立临时准备金动用安排"
2018-01-07,北上资金新年扫货现新变化 中小盘股、周期股进入视野,北上资金新年扫货现新变化 中小盘股、周期股进入视野
2018-01-08,A股新年首周开门红，三路资金抢筹初显机构布局大战略,A股新年首周开门红，三路资金抢筹初显机构布局大战略
2018-01-08,银行行业周报：监管文件逐步落地有效防范各类风险,银行行业周报：监管文件逐步落地有效防范各类风险
2018-01-08,转型跨越成大道——2017年我国矿业企业新闻热点回顾,转型跨越成大道——2017年我国矿业企业新闻热点回顾
2018-01-08,联手建行百亿布局住房租赁业务 合肥城建谋“金融+地产”转型,联手建行百亿布局住房租赁业务 合肥城建谋“金融+地产”转型
2018-01-09,货币银行系列之一:LCR不影响银行资金融出意愿,货币银行系列之一:LCR不影响银行资金融出意愿
2018-01-09,不忘初心金融惠民 建设银行亮相2017北京金博会,不忘初心金融惠民 建设银行亮相2017北京金博会
2018-01-09,上海与国开行、建设银行签署合作备忘录，推动上海住房租赁市场健康发展,上海与国开行、建设银行签署合作备忘录，推动上海住房租赁市场健康发展
2018-01-10,"《关于规范银信类业务的通知》政策的简评:信托受到更强监管,非标信贷资产出表受阻","《关于规范银信类业务的通知》政策的简评:信托受到更强监管,非标信贷资产出表受阻"
2018-01-10,银行板块指数一路走高，建设银行、招商银行涨超2%,银行板块指数一路走高，建设银行、招商银行涨超2%
2018-01-10,金融监管解读系列之一：加强银行大额风险暴露监管防风险传染,金融监管解读系列之一：加强银行大额风险暴露监管防风险传染
2018-01-10,【盘点2017】深刻影响未来中国房地产的新闻事件Top3,【盘点2017】深刻影响未来中国房地产的新闻事件Top3
2018-01-11,解密81家市值超千亿公司，后市多少能挺住？,解密81家市值超千亿公司，后市多少能挺住？
2018-01-11,沪指九连阳调整或随时而至 切莫轻易追涨,沪指九连阳调整或随时而至 切莫轻易追涨
2018-01-11,《商业银行委托贷款管理办法》点评(银行行业)：巩固检查成果增量影响有限,《商业银行委托贷款管理办法》点评(银行行业)：巩固检查成果增量影响有限
2018-01-11,中资银行不良率或已见顶 南下资金连日大笔买入H股,中资银行不良率或已见顶 南下资金连日大笔买入H股
2018-01-12,金融监管解读系列之二：委托贷款回本源去通道,金融监管解读系列之二：委托贷款回本源去通道
2018-01-14,"银行业《进一步深化整治银行业市场乱象的通知》点评:集中重申监管重点,进一步推动银行业集中度提升","银行业《进一步深化整治银行业市场乱象的通知》点评:集中重申监管重点,进一步推动银行业集中度提升"
2018-01-15,国金策略：高分红策略将贯穿全年A股投资,国金策略：高分红策略将贯穿全年A股投资
2018-01-15,WEMONEY朝闻：虚拟货币“挖矿”被认定伪创新 ；P2P存管银行首批测评申请已开启,WEMONEY朝闻：虚拟货币“挖矿”被认定伪创新 ；P2P存管银行首批测评申请已开启
2018-01-15,银行行业周报：推进银行业乱象整治建立长效机制,银行行业周报：推进银行业乱象整治建立长效机制
2018-01-15,国金:价值投资是2018年主基调 高分红策略贯穿全年,国金:价值投资是2018年主基调 高分红策略贯穿全年
2018-01-16,建行在沪搭建住房租赁服务平台,建行在沪搭建住房租赁服务平台
2018-01-17,南下资金大举买入内资银行股，助推恒指创历史新高,南下资金大举买入内资银行股，助推恒指创历史新高
2018-01-17,内地资金流入内银板块 续看好可留意建行牛60923 /工行牛66031,内地资金流入内银板块 续看好可留意建行牛60923 /工行牛66031
