publishedAt,title,description
2018-01-01,中国石油中东市场2017年原油产量创新高,中国石油中东市场2017年原油产量创新高
2018-01-01,石化行业：油价上涨弹性大把握油气开采板块机会,石化行业：油价上涨弹性大把握油气开采板块机会
2018-01-01,中俄原油管道二线投入商业运营，进口俄油翻倍至3000万吨,中俄原油管道二线投入商业运营，进口俄油翻倍至3000万吨
2018-01-02,数据王：超10亿主力资金抢筹3只行业龙头,数据王：超10亿主力资金抢筹3只行业龙头
2018-01-02,石油化工行业周报：原油库存下降供给风险站在风口,石油化工行业周报：原油库存下降供给风险站在风口
2018-01-02,化工：美国原油产量小幅下降荐7股,化工：美国原油产量小幅下降荐7股
2018-01-02,原油冲破60美元大关概念股赚钱效应涌现,原油冲破60美元大关概念股赚钱效应涌现
2018-01-02,两桶油携手上涨，中石化股价创逾两年新高,两桶油携手上涨，中石化股价创逾两年新高
2018-01-03,石油化工行业2018年投资策略：重视石化配置价值,石油化工行业2018年投资策略：重视石化配置价值
2018-01-03,联讯石化行业周报：美国原油产量小幅下降,联讯石化行业周报：美国原油产量小幅下降
2018-01-04,两桶油延续强势，中石化涨3%再创两年半新高,两桶油延续强势，中石化涨3%再创两年半新高
2018-01-04,周五突破or回落？明日三大看点,周五突破or回落？明日三大看点
2018-01-04,中财独家:指数层面短期可能面临回调？机构预测,中财独家:指数层面短期可能面临回调？机构预测
2018-01-04,十大机构预测明日大盘走势A股反攻行情即将结束,十大机构预测明日大盘走势A股反攻行情即将结束
2018-01-04,巨丰复盘：石化双雄大幅拉升 上海自由贸易港快速崛起,巨丰复盘：石化双雄大幅拉升 上海自由贸易港快速崛起
2018-01-04,机构看市：权重分化有巨变沪指再创新高难度加大,机构看市：权重分化有巨变沪指再创新高难度加大
2018-01-04,收评：权重分化有巨变A股反攻行情即将结束？,收评：权重分化有巨变A股反攻行情即将结束？
2018-01-04,巨丰微策略：反攻行情即将结束,巨丰微策略：反攻行情即将结束
2018-01-04,出海记｜中国企业2017年出海报告之石油化工：合作出海共赢未来,出海记｜中国企业2017年出海报告之石油化工：合作出海共赢未来
2018-01-04,巨丰收评：权重股轮番拉升 大盘反弹遇阻回落,巨丰收评：权重股轮番拉升 大盘反弹遇阻回落
2018-01-04,1月4日：主力巨资出逃四大板块(15:00),1月4日：主力巨资出逃四大板块(15:00)
2018-01-04,“石化双雄”联袂大涨中国石化续创股价新高,“石化双雄”联袂大涨中国石化续创股价新高
2018-01-04,两桶油午后强势攀升，中国石化大涨逾7%,两桶油午后强势攀升，中国石化大涨逾7%
2018-01-04,国际油价正在持续上涨概念股有飞涨潜力,国际油价正在持续上涨概念股有飞涨潜力
2018-01-04,“石化双雄”三阳开泰，大资金在下一盘很大的棋？,“石化双雄”三阳开泰，大资金在下一盘很大的棋？
2018-01-04,巨丰午评：大盘反弹触及强压区,巨丰午评：大盘反弹触及强压区
2018-01-04,快讯：石油石化持续走高中国石油一度上涨3%,快讯：石油石化持续走高中国石油一度上涨3%
2018-01-04,油价反弹或将持续 关注2018年石化行业投资主线（附股）,油价反弹或将持续 关注2018年石化行业投资主线（附股）
2018-01-05,巨丰早评：沪指将重新构筑震荡平台,巨丰早评：沪指将重新构筑震荡平台
2018-01-05,两因素助两桶油强势吸金近6亿元 三维度剖析石油石化行业投资机会,两因素助两桶油强势吸金近6亿元 三维度剖析石油石化行业投资机会
2018-01-05,两因素助两桶油强势吸金 六股投资正当时,两因素助两桶油强势吸金 六股投资正当时
2018-01-05,村“靓” 路通 福“气”到,村“靓” 路通 福“气”到
2018-01-05,一月谁将称王：茅台万亿差一涨停，宇宙总龙头炭素王者归来,一月谁将称王：茅台万亿差一涨停，宇宙总龙头炭素王者归来
2018-01-06,A股6月正式“入摩” 外资将持续加大布局,A股6月正式“入摩” 外资将持续加大布局
2018-01-07,听·天风一周一会 | 钢铁·传媒·中小市值·石油化工·农业,听·天风一周一会 | 钢铁·传媒·中小市值·石油化工·农业
2018-01-08,“春季躁动”权重轮炒，资金面能否持续配合?,“春季躁动”权重轮炒，资金面能否持续配合?
2018-01-09,石化板块反转渐明 谁会成为人气明星？,石化板块反转渐明 谁会成为人气明星？
2018-01-09,石化行业日报：2017年新疆油田实现扭亏为盈,石化行业日报：2017年新疆油田实现扭亏为盈
2018-01-09,"石油化工行业跟踪报告:规范成品油消费税征收管理,炼化行业有序化进程加快","石油化工行业跟踪报告:规范成品油消费税征收管理,炼化行业有序化进程加快"
2018-01-09,郑眼看盘：若未配置权重股 如何跑赢大盘？,郑眼看盘：若未配置权重股 如何跑赢大盘？
2018-01-10,中石油印尼公司成立15年上缴当地税费超30亿美元（图）,中石油印尼公司成立15年上缴当地税费超30亿美元（图）
2018-01-10,“石化双雄”大象起舞，机构称这有可能是今年最大投资机会！,“石化双雄”大象起舞，机构称这有可能是今年最大投资机会！
2018-01-10,午评：“石化双雄”大象起舞 引发温和通胀预期,午评：“石化双雄”大象起舞 引发温和通胀预期
2018-01-10,中国石油与恒力集团联手开拓全球石油化工市场,中国石油与恒力集团联手开拓全球石油化工市场
2018-01-10,"石油化工行业:EIA月报出炉,这次超预期的是需求","石油化工行业:EIA月报出炉,这次超预期的是需求"
2018-01-10,开盘观察:区块链板块强势领涨 创业板仍旧低迷不振,开盘观察:区块链板块强势领涨 创业板仍旧低迷不振
2018-01-10,快讯： 石化双雄双双走高 中国石油大涨逾3%,快讯： 石化双雄双双走高 中国石油大涨逾3%
2018-01-10,巨丰热点：国际油价大涨 石油股走强,巨丰热点：国际油价大涨 石油股走强
2018-01-10,名博午后看市：强拉中石油三大目的,名博午后看市：强拉中石油三大目的
2018-01-11,解密81家市值超千亿公司，后市多少能挺住？,解密81家市值超千亿公司，后市多少能挺住？
2018-01-11,中石油国际致信印尼政府 欲联合开发纳土纳群岛油田,中石油国际致信印尼政府 欲联合开发纳土纳群岛油田
2018-01-11,“两桶油”近期大象起舞魔咒会再现吗？,“两桶油”近期大象起舞魔咒会再现吗？
2018-01-11,1月11日晚间利好消息汇总（更新中）,1月11日晚间利好消息汇总（更新中）
2018-01-11,宫本才：中石油有意与印尼联合开发纳土纳群岛油田,宫本才：中石油有意与印尼联合开发纳土纳群岛油田
2018-01-11,巨丰早参：上次九连阳沪指上了5000点！资金正不断入市,巨丰早参：上次九连阳沪指上了5000点！资金正不断入市
2018-01-11,大参考：钼系列产品价格加速上涨 两股望迎井喷行情,大参考：钼系列产品价格加速上涨 两股望迎井喷行情
2018-01-11,A股孕育着三大利好！ 天量资金涌入10只个股,A股孕育着三大利好！ 天量资金涌入10只个股
2018-01-11,沪指罕见9连阳，顶级投行持续看涨A股,沪指罕见9连阳，顶级投行持续看涨A股
2018-01-11,高位巨震背后藏重大隐情 不想再踏空该买什么股？,高位巨震背后藏重大隐情 不想再踏空该买什么股？
2018-01-11,沪指九连阳调整或随时而至 切莫轻易追涨,沪指九连阳调整或随时而至 切莫轻易追涨
2018-01-11,“石化双雄”这次涨势有点猛 反向指标魔咒难再现,“石化双雄”这次涨势有点猛 反向指标魔咒难再现
2018-01-12,沪指十连阳背后：“石化双雄”联手逆袭,沪指十连阳背后：“石化双雄”联手逆袭
2018-01-12,【华泰电话会议纪要】风起通胀，渐显宝藏！宏观策略联席七大行业,【华泰电话会议纪要】风起通胀，渐显宝藏！宏观策略联席七大行业
2018-01-12,石化行业日报：上周API原油库存下降1120万桶,石化行业日报：上周API原油库存下降1120万桶
2018-01-12,石化行业日报：上周EIA原油库存已达5年均值,石化行业日报：上周EIA原油库存已达5年均值
2018-01-13,中国石油：2016年公司债券(第一期)(品种二)2018年付息公告,中国石油：2016年公司债券(第一期)(品种二)2018年付息公告
2018-01-14,巨丰原创：指数牛背后隐藏的机遇,巨丰原创：指数牛背后隐藏的机遇
2018-01-15,石油化工行业周报：2017年新疆油田实现扭亏为盈,石油化工行业周报：2017年新疆油田实现扭亏为盈
2018-01-15,石油的大时代来了！是不是又该满仓中石油了？,石油的大时代来了！是不是又该满仓中石油了？
2018-01-15,贵州茅台首破万亿后震荡，A股“万亿市值俱乐部”将达6家,贵州茅台首破万亿后震荡，A股“万亿市值俱乐部”将达6家
2018-01-15,化工：油价回暖 荐4股,化工：油价回暖 荐4股
2018-01-15,贵州茅台股价高开0.64％ 总市值突破万亿大关,贵州茅台股价高开0.64％ 总市值突破万亿大关
2018-01-15,【挖题材】年报披露本周拉开 高分红个股受关注,【挖题材】年报披露本周拉开 高分红个股受关注
2018-01-16,中石油:布伦特原油2018年均价或为60-65美元/桶,中石油:布伦特原油2018年均价或为60-65美元/桶
2018-01-16,化工：持续关注高污染高集中度行业 荐6股,化工：持续关注高污染高集中度行业 荐6股
2018-01-16,高分红策略将贯穿2018全年 三大思路挖掘高分红个股,高分红策略将贯穿2018全年 三大思路挖掘高分红个股
2018-01-16,贵州茅台投资价值存三大疑问,贵州茅台投资价值存三大疑问
2018-01-16,茅台破万亿狂欢：市值超百度+京东，员工每人月薪六千,茅台破万亿狂欢：市值超百度+京东，员工每人月薪六千
2018-01-17,中石油下跌2% 获摩通续予中性,中石油下跌2% 获摩通续予中性
2018-01-17,化工：提前布局春季行情 荐4股,化工：提前布局春季行情 荐4股
2018-01-17,【华创策略王君团队】石油石化板块真的贵了吗？——基于盈利、估值角度观察,【华创策略王君团队】石油石化板块真的贵了吗？——基于盈利、估值角度观察
2018-01-17,2018石化投资策略：重视石化配置价值,2018石化投资策略：重视石化配置价值
2018-01-17,化工：提前布局春季行情 荐7股,化工：提前布局春季行情 荐7股
2018-01-18,乘风破浪——油气领域“立体化改革”全景展示（华创策略）,乘风破浪——油气领域“立体化改革”全景展示（华创策略）
2018-01-19,沃施股份现金豪买问疑,沃施股份现金豪买问疑
2018-01-19,水井坊前董事长黄建勇再创业 联手中石油新推“有缘”白酒品牌,水井坊前董事长黄建勇再创业 联手中石油新推“有缘”白酒品牌
2018-01-20,A股在解禁洪峰下创两年新高，连这些“魔咒”都失灵了,A股在解禁洪峰下创两年新高，连这些“魔咒”都失灵了
2018-01-20,酒业老炮黄建勇创业，能否再创水井坊品牌奇迹,酒业老炮黄建勇创业，能否再创水井坊品牌奇迹
2018-01-20,都说1月是解禁高峰，为何股指反创新高？这些A股“魔咒”也都一一失灵,都说1月是解禁高峰，为何股指反创新高？这些A股“魔咒”也都一一失灵
2018-01-21,都说1月份是解禁高峰 为什么股指反而创出新高？,都说1月份是解禁高峰 为什么股指反而创出新高？
2018-01-21,【申万石油化工周评论】—— 预计石化盈利稳定 海外炼化巨头成长及估值参考,【申万石油化工周评论】—— 预计石化盈利稳定 海外炼化巨头成长及估值参考
2018-01-22,【川财研究*周观点】20180121：关注信用利差近期走势,【川财研究*周观点】20180121：关注信用利差近期走势
2018-01-22,中国石油：做好应对风险挑战特别是国际油价再次走低的准备,中国石油：做好应对风险挑战特别是国际油价再次走低的准备
2018-01-23,【化工|杨伟团队太平洋证券】行业周报：煤焦油涨价不止，继续推荐石化及农化板块,【化工|杨伟团队太平洋证券】行业周报：煤焦油涨价不止，继续推荐石化及农化板块
2018-01-23,中国石油尾盘发力，股价创两年半新高,中国石油尾盘发力，股价创两年半新高
2018-01-23,上证50指数18连涨，机构称市场风格仍将延续,上证50指数18连涨，机构称市场风格仍将延续
2018-01-25,两桶油早盘拉升 中国石油涨超2%,两桶油早盘拉升 中国石油涨超2%
2018-01-25,你信不信？A股霸主 一定是它,你信不信？A股霸主 一定是它
2018-01-26,数据王：3大板块龙头纷纷创出历史新高后市继续走牛？,数据王：3大板块龙头纷纷创出历史新高后市继续走牛？
2018-01-29,出海记｜俄媒：中石油2017年海外油气开采量增17.2%（4）,出海记｜俄媒：中石油2017年海外油气开采量增17.2%（4）
2018-01-30,明天还有最后一跌！黑暗中反弹曙光已经乍现！,明天还有最后一跌！黑暗中反弹曙光已经乍现！
2018-01-30,1月30日晚间重要业绩预告速读,1月30日晚间重要业绩预告速读
2018-01-30,公告精选：国信证券因保荐业务涉嫌违规，被立案调查；ST保千里23跌停后再闻噩耗，预计2017年将大额亏损,公告精选：国信证券因保荐业务涉嫌违规，被立案调查；ST保千里23跌停后再闻噩耗，预计2017年将大额亏损
2018-01-30,中国石油：2017年净利预增165%-203%,中国石油：2017年净利预增165%-203%
2018-01-30,1月31日净利大增年报预告：中国石油年报预增165%-203%,1月31日净利大增年报预告：中国石油年报预增165%-203%
2018-01-30,中国石油：预计2017年净利润同比增长165%到203%,中国石油：预计2017年净利润同比增长165%到203%
2018-01-30,中国石油：预计2017年净利润增加130亿元到160亿元,中国石油：预计2017年净利润增加130亿元到160亿元
2018-01-30,晚间重要公告2018年1月30日星期二,晚间重要公告2018年1月30日星期二
2018-01-31,中国石油：预计2017年净利润同比增长1.65倍-2.03倍,中国石油：预计2017年净利润同比增长1.65倍-2.03倍
2018-01-31,二级机会更优 | 18中油EB发行定价及申购建议,二级机会更优 | 18中油EB发行定价及申购建议
2018-01-31,中石油再发可交换债 EB“兄弟”联袂登台市场难抉择,中石油再发可交换债 EB“兄弟”联袂登台市场难抉择
2018-01-31,今日还有最后一跌？ 抢先布局“误伤”股,今日还有最后一跌？ 抢先布局“误伤”股
2018-01-31,石化行业日报：能源企业全球竞争力报告在京发布,石化行业日报：能源企业全球竞争力报告在京发布
2018-01-31,九州证券“天量定增”计划流产 新入局者苏州高新、美克家居未出现在股东名单上,九州证券“天量定增”计划流产 新入局者苏州高新、美克家居未出现在股东名单上
2018-01-31,盘前有料｜三代机组投产在即，核电重启一触即发（附股）,盘前有料｜三代机组投产在即，核电重启一触即发（附股）
2018-01-31,中石油发盈喜被摩通续予中性 现挫近4%,中石油发盈喜被摩通续予中性 现挫近4%
2018-01-31,[增持评级]中国石油(00857.HK/601857)业绩快报点评：业绩符合预期 港股PB存修复空间,[增持评级]中国石油(00857.HK/601857)业绩快报点评：业绩符合预期 港股PB存修复空间
2018-02-01,晚间重要公告2018年2月1日星期四,晚间重要公告2018年2月1日星期四
2018-02-01,【国信转债】18中油EB申购价值分析：配置价值较高，建议积极参与,【国信转债】18中油EB申购价值分析：配置价值较高，建议积极参与
2018-02-01,[中性评级]化工行业研究简报：原油维持涨势 巴斯夫及陶氏美国MDI装置不可抗力,[中性评级]化工行业研究简报：原油维持涨势 巴斯夫及陶氏美国MDI装置不可抗力
2018-02-01,中石油控股的天津排放权交易所增资扩股 引进蚂蚁金服,中石油控股的天津排放权交易所增资扩股 引进蚂蚁金服
2018-02-01,中国石油：蚂蚁金服参与天津排放权交易所增资扩股,中国石油：蚂蚁金服参与天津排放权交易所增资扩股
2018-02-01,[中性评级]中国石油(601857/00857.HK)业绩预览：业绩可能好于预期,[中性评级]中国石油(601857/00857.HK)业绩预览：业绩可能好于预期
2018-02-01,“三桶油”年度工作会议：上游扩张+下游转型,“三桶油”年度工作会议：上游扩张+下游转型
2018-02-02,国内天然气迎史上最低库存 六股将迎投资良机,国内天然气迎史上最低库存 六股将迎投资良机
2018-02-02,中国石油涨4%创两年来最大涨幅,中国石油涨4%创两年来最大涨幅
2018-02-02,中字头发力 沪指强势翻红,中字头发力 沪指强势翻红
2018-02-02,石化行业日报：上周EIA原油库存增加678万桶,石化行业日报：上周EIA原油库存增加678万桶
2018-02-02,中国石油控股股东发行60亿元可交换公司债券,中国石油控股股东发行60亿元可交换公司债券
2018-02-03,中石油“铁树开花” 周期股有望迎来春季攻击潮,中石油“铁树开花” 周期股有望迎来春季攻击潮
2018-02-04,闪崩股频现 蓝筹股仍是主流！,闪崩股频现 蓝筹股仍是主流！
2018-02-04,【方正策略】迎接超级公司,【方正策略】迎接超级公司
2018-02-05,A股业绩预告“地雷”扎堆，乐视仅排第十三位,A股业绩预告“地雷”扎堆，乐视仅排第十三位
2018-02-05,[增持评级]石化行业数据周报：石化行业2017年报前瞻,[增持评级]石化行业数据周报：石化行业2017年报前瞻
2018-02-05,盈利超2倍且主营业务前景向好 海越股份疑被市场“错杀”,盈利超2倍且主营业务前景向好 海越股份疑被市场“错杀”
2018-02-05,[强于大市评级]石油化工行业研究周报：业绩预告传递的信息-产业链复苏已轮动到上游,[强于大市评级]石油化工行业研究周报：业绩预告传递的信息-产业链复苏已轮动到上游
2018-02-05,[增持评级]原油行业周报：页岩油钻机数创新高,[增持评级]原油行业周报：页岩油钻机数创新高
2018-02-05,中亚管道“咳喘”致气价剧震 LNG供应恢复后涨势基本归零,中亚管道“咳喘”致气价剧震 LNG供应恢复后涨势基本归零
2018-02-06,【化工|杨伟团队太平洋证券】中国石化深度报告：进可攻，退可守，万亿市值才起步,【化工|杨伟团队太平洋证券】中国石化深度报告：进可攻，退可守，万亿市值才起步
2018-02-06,石油化工行业周报：中石油获得威远区块新立采矿权,石油化工行业周报：中石油获得威远区块新立采矿权
2018-02-06,441辆福建铁骑6日返乡 中国石油提供免费加油,441辆福建铁骑6日返乡 中国石油提供免费加油
2018-02-07,外资民资争相扩张加油站业务成品油零售市场将硝烟四起,外资民资争相扩张加油站业务成品油零售市场将硝烟四起
2018-02-08,油气股全面下挫，中国石化跌逾4%,油气股全面下挫，中国石化跌逾4%
2018-02-08,干货！2月8日晚间重要公告速读,干货！2月8日晚间重要公告速读
2018-02-08,会卖油也会卖电 中油电能打造海外市场增长极,会卖油也会卖电 中油电能打造海外市场增长极
2018-02-08,中国石油：控股股东中国石油天然气集团成功发行200亿可交换债,中国石油：控股股东中国石油天然气集团成功发行200亿可交换债
2018-02-08,中国石油：控股股东完成发行200亿元可交换公司债券,中国石油：控股股东完成发行200亿元可交换公司债券
2018-02-09,七大领域央企混改计划明确 布局相关概念股,七大领域央企混改计划明确 布局相关概念股
2018-02-10,中意财险：同门商保与自保尴尬竞合,中意财险：同门商保与自保尴尬竞合
2018-02-11,[增持评级]原油周报：美国产量创新高 减产协议面临挑战,[增持评级]原油周报：美国产量创新高 减产协议面临挑战
2018-02-11,【方正策略】等待企稳,【方正策略】等待企稳
2018-02-12,220只个股跌破发行价，不破不立细捡“三破”股投资机会,220只个股跌破发行价，不破不立细捡“三破”股投资机会
2018-02-12,三桶油逆市挫 中石油跌逾2%暂为表现最差蓝筹,三桶油逆市挫 中石油跌逾2%暂为表现最差蓝筹
2018-02-13,油气等多领域望进一步开放 将大手笔吸引民资进入,油气等多领域望进一步开放 将大手笔吸引民资进入
2018-02-13,外资民资争相扩张加油站业务 成品油零售市场将硝烟四起,外资民资争相扩张加油站业务 成品油零售市场将硝烟四起
2018-02-17,中石油2017年国内天然气产量突破千亿立方米,中石油2017年国内天然气产量突破千亿立方米
2018-02-23,恒力股份与三大央企联手 为2000万吨炼化项目打通产供销环节,恒力股份与三大央企联手 为2000万吨炼化项目打通产供销环节
2018-02-23,[持有评级]中国石油(601857/00857.HK)：业绩低于预期 给予“持有”评级,[持有评级]中国石油(601857/00857.HK)：业绩低于预期 给予“持有”评级
2018-02-24,巨丰原创：为什么无量大盘也能涨？一细节透露主力真实意图,巨丰原创：为什么无量大盘也能涨？一细节透露主力真实意图
2018-02-24,2018年怎样打造高质量天然气供应新格局？,2018年怎样打造高质量天然气供应新格局？
2018-02-26,[增持评级]石化行业数据周报20180224,[增持评级]石化行业数据周报20180224
2018-02-26,中国石油：2016年公司债券(第二期)(品种一)2018年付息公告,中国石油：2016年公司债券(第二期)(品种一)2018年付息公告
2018-02-27,从亚马尔项目成功运作解析国际油气合作新模式,从亚马尔项目成功运作解析国际油气合作新模式
2018-02-28,中远海能：近4亿元获中国石油旗下公司控股权 扩大油品运输合作,中远海能：近4亿元获中国石油旗下公司控股权 扩大油品运输合作
2018-02-28,恒指2月跌6.2%，创两年来最大月度跌幅,恒指2月跌6.2%，创两年来最大月度跌幅
2018-02-28,[增持评级]光大证券大炼化聚酯产业链周报,[增持评级]光大证券大炼化聚酯产业链周报
2018-02-28,“链接 · 赋能”——兆信股份中国石油润滑油公司合作启动大会隆重召开,“链接 · 赋能”——兆信股份中国石油润滑油公司合作启动大会隆重召开
2018-03-01,股海导航 3月1日沪深股市公告提示,股海导航 3月1日沪深股市公告提示
2018-03-04,【申万石油化工周评论】——检修季叠加需求回暖 预计石化后市走强,【申万石油化工周评论】——检修季叠加需求回暖 预计石化后市走强
2018-03-04,【天风交运姜明团队】周报（2.26-3.04）：集运价格大幅回调，看好区域及改革主题,【天风交运姜明团队】周报（2.26-3.04）：集运价格大幅回调，看好区域及改革主题
2018-03-05,光大证券大炼化聚酯产业链周报,光大证券大炼化聚酯产业链周报
2018-03-05,[增持评级]石化行业数据周报20180304,[增持评级]石化行业数据周报20180304
2018-03-05,八年相伴，中国石油长庆油田点赞华天动力OA系统,八年相伴，中国石油长庆油田点赞华天动力OA系统
2018-03-05,[领先大市-A评级]石油石化行业动态分析：油气行业业绩好转 龙头受益重点关注,[领先大市-A评级]石油石化行业动态分析：油气行业业绩好转 龙头受益重点关注
2018-03-06,公告精选：中粮生化拟80亿元收购中粮集团旗下3家企业；证金大幅增持山东黄金；梅雁吉祥第一大股东易主,公告精选：中粮生化拟80亿元收购中粮集团旗下3家企业；证金大幅增持山东黄金；梅雁吉祥第一大股东易主
2018-03-06,公告汇总：科锐国际停牌筹划重大资产重组,公告汇总：科锐国际停牌筹划重大资产重组
2018-03-06,中国石油(00857)：“13中油01”将于3月15日兑付及摘牌,中国石油(00857)：“13中油01”将于3月15日兑付及摘牌
2018-03-07,中国石油天然气股份有限公司2013年公司债券(第一期)(5年期)摘牌公告,中国石油天然气股份有限公司2013年公司债券(第一期)(5年期)摘牌公告
2018-03-07,中国石油天然气股份有限公司2013年公司债券(第一期)(10年期)2018年付息公告,中国石油天然气股份有限公司2013年公司债券(第一期)(10年期)2018年付息公告
2018-03-08,中国石油收购巴西TT Work公司30%股权,中国石油收购巴西TT Work公司30%股权
2018-03-09,等待“独角兽”行情,等待“独角兽”行情
2018-03-09,PPI揭秘最新走势 建筑材料等四行业出厂价上升有潜力,PPI揭秘最新走势 建筑材料等四行业出厂价上升有潜力
2018-03-10,李志林：大牛市靠的就是新经济 刘柯：带来新机会,李志林：大牛市靠的就是新经济 刘柯：带来新机会
2018-03-11,史上最快IPO、特批、估值6000亿的富士康是下个中石油？,史上最快IPO、特批、估值6000亿的富士康是下个中石油？
2018-03-11,【申万石油化工周评论】——库存与需求的博弈 与2017年行情对比及后市展望,【申万石油化工周评论】——库存与需求的博弈 与2017年行情对比及后市展望
2018-03-12,[增持评级]石油化工行业跟踪报告：《2018年能源工作指导意见》发布 推进新时代能源转型发展,[增持评级]石油化工行业跟踪报告：《2018年能源工作指导意见》发布 推进新时代能源转型发展
2018-03-12,数据告诉你，富士康这样的“巨无霸”上市后大概率这么走,数据告诉你，富士康这样的“巨无霸”上市后大概率这么走
2018-03-12,[增持评级]光大证券大炼化聚酯产业链周报20180310,[增持评级]光大证券大炼化聚酯产业链周报20180310
2018-03-13,中石油和中远海能联手打造中国成品油运输业龙头企业,中石油和中远海能联手打造中国成品油运输业龙头企业
2018-03-14,中油国际管道保障国内稳定供气,中油国际管道保障国内稳定供气
2018-03-15,石化污水处理技术及清洁生产系统集成取得重大进展,石化污水处理技术及清洁生产系统集成取得重大进展
2018-03-15,3.15 | 你的投资 我来守护,3.15 | 你的投资 我来守护
2018-03-15,能源与环境行业专题报告:从美国油气中上游开支看18年美国原油增量,能源与环境行业专题报告:从美国油气中上游开支看18年美国原油增量
2018-03-16,质量至上 中石油持续推进质量计量管理体系建设,质量至上 中石油持续推进质量计量管理体系建设
2018-03-16,石油的一般性质研究与胜利油田基本情况,石油的一般性质研究与胜利油田基本情况
2018-03-18,中石油拟在川渝地区新建8座储气库,中石油拟在川渝地区新建8座储气库
2018-03-18,环宇燃气：遗漏披露信息 不遵循行业惯例暗藏隐忧,环宇燃气：遗漏披露信息 不遵循行业惯例暗藏隐忧
2018-03-19,在巴西完成提油作业：中石油首个超深海项目进入投资回收阶段,在巴西完成提油作业：中石油首个超深海项目进入投资回收阶段
2018-03-19,年报披露加速，8只公司债风险将显露？,年报披露加速，8只公司债风险将显露？
2018-03-19,东方环宇招股书太离谱 公布数据夸大其词反被识破,东方环宇招股书太离谱 公布数据夸大其词反被识破
2018-03-20,石化双雄发力崛起，中国石化涨超4%,石化双雄发力崛起，中国石化涨超4%
2018-03-20,石油化工行业周报：本周油价持平但预期有所改善,石油化工行业周报：本周油价持平但预期有所改善
