publishedAt,title,description
2018-01-02,半导体设备行业迎来黄金发展期,半导体设备行业迎来黄金发展期
2018-01-02,2017全年企业上市总费用195亿募集资金总额为2105亿,2017全年企业上市总费用195亿募集资金总额为2105亿
2018-01-02,日常消费品：行业龙头春风依旧荐8股,日常消费品：行业龙头春风依旧荐8股
2018-01-03,【主题研究】中国休闲食品行业研究：美在外延自上而下择股,【主题研究】中国休闲食品行业研究：美在外延自上而下择股
2018-01-03,食品饮料行业周报：茅台提价旺季到来食品饮料行情可看更远,食品饮料行业周报：茅台提价旺季到来食品饮料行情可看更远
2018-01-03,"食品、饮料与烟草行业周报:食品饮料的2018,珍惜上半年绝对收益的良机","食品、饮料与烟草行业周报:食品饮料的2018,珍惜上半年绝对收益的良机"
2018-01-04,"绝味食品:休闲卤味龙头布局全国,门店数提升产能扩张助力增长","绝味食品:休闲卤味龙头布局全国,门店数提升产能扩张助力增长"
2018-01-04,44股获券商买入评级 高新兴目标涨幅达57.37%,44股获券商买入评级 高新兴目标涨幅达57.37%
2018-01-04,非酒类2018策略(食品饮料行业)：需求持续格局更优稳守龙头,非酒类2018策略(食品饮料行业)：需求持续格局更优稳守龙头
2018-01-04,券商首次关注10股并给予买入评级(1月4日),券商首次关注10股并给予买入评级(1月4日)
2018-01-05,久久丫打到周黑鸭老巢了！鸭脖界的“BATJ”竞争惨烈,久久丫打到周黑鸭老巢了！鸭脖界的“BATJ”竞争惨烈
2018-01-06,海通证券股份有限公司关于绝味食品股份有限公司持续督导之2017年年度现场检查报告,海通证券股份有限公司关于绝味食品股份有限公司持续督导之2017年年度现场检查报告
2018-01-08,食品饮料行业周报:啤酒企业集体涨价,食品饮料行业周报:啤酒企业集体涨价
2018-01-08,食品饮料11月数据点评：高端酒终端挺价啤酒产量下行,食品饮料11月数据点评：高端酒终端挺价啤酒产量下行
2018-01-09,华创证券：最坚定！ 大众消费投资机会全解析(附股),华创证券：最坚定！ 大众消费投资机会全解析(附股)
2018-01-09,食品饮料行业月报:提价叠加消费旺季催动行业继续向好,食品饮料行业月报:提价叠加消费旺季催动行业继续向好
2018-01-09,【申万食品饮料-吕昌团队】周观点（1月第1周）：继续看好旺季行情 春节推后及低基数效应利好一季报,【申万食品饮料-吕昌团队】周观点（1月第1周）：继续看好旺季行情 春节推后及低基数效应利好一季报
2018-01-09,日常消费品：继续看好旺季行情 荐13股,日常消费品：继续看好旺季行情 荐13股
2018-01-14,白酒食品开启春节旺季行情 六股成摇钱树,白酒食品开启春节旺季行情 六股成摇钱树
2018-01-15,日常消费品：继续看好旺季行情 荐13股,日常消费品：继续看好旺季行情 荐13股
2018-01-17,【食品饮料】范劲松、 龚小乐（联系人）：2018年度策略：周期向上，异彩纷呈-20180116,【食品饮料】范劲松、 龚小乐（联系人）：2018年度策略：周期向上，异彩纷呈-20180116
2018-01-18,机构解析：周五最值得期待板块及个股,机构解析：周五最值得期待板块及个股
2018-01-22,方正证券丨一周聚焦0122-0126,方正证券丨一周聚焦0122-0126
2018-01-24,"食品饮料行业周报:短期调整不改板块向上趋势,通胀环境利好大众消费","食品饮料行业周报:短期调整不改板块向上趋势,通胀环境利好大众消费"
2018-01-30,正新鸡排火箭式扩张一年开店万家 高速成长短板隐现,正新鸡排火箭式扩张一年开店万家 高速成长短板隐现
2018-01-31,[推荐评级]食品饮料行业周报：酒企备战春节档 新年有望开门红,[推荐评级]食品饮料行业周报：酒企备战春节档 新年有望开门红
2018-02-02,绝味食品：关于全资子公司受到工商部门行政处罚的公告,绝味食品：关于全资子公司受到工商部门行政处罚的公告
2018-02-02,绝味食品 成本波动或不大，业绩高增长,绝味食品 成本波动或不大，业绩高增长
2018-02-03,“喜茶们”的资本吸引力,“喜茶们”的资本吸引力
2018-02-03,"食品饮料行业2017年报业绩前瞻:发展态势良好,关注高确定性品种","食品饮料行业2017年报业绩前瞻:发展态势良好,关注高确定性品种"
2018-02-05,【申万食品饮料-吕昌团队】周观点（2月第1周）：不以短期量价波动而担忧 但以行业真趋势做研判,【申万食品饮料-吕昌团队】周观点（2月第1周）：不以短期量价波动而担忧 但以行业真趋势做研判
