publishedAt,title,description
2018-01-02,网贷平台银行存管政策升级银行进入市场需考试,网贷平台银行存管政策升级银行进入市场需考试
2018-01-03,大宗交易泄密！突击卖股增多，高位白马现获利了结迹象,大宗交易泄密！突击卖股增多，高位白马现获利了结迹象
2018-01-05,上海银行近期检查存管P2P平台 部分不合规平台已下线,上海银行近期检查存管P2P平台 部分不合规平台已下线
2018-01-05,银行业月报：防控金融风险促进与实体经济的良性循环,银行业月报：防控金融风险促进与实体经济的良性循环
2018-01-05,氪星晚报|比特币矿场正将阵地移出中国；美团共享汽车进北京；日本开发出“刷手支付”,氪星晚报|比特币矿场正将阵地移出中国；美团共享汽车进北京；日本开发出“刷手支付”
2018-01-06,P2P存管份额第三的上海银行全面收紧合作,P2P存管份额第三的上海银行全面收紧合作
2018-01-07,金融：低估值银行股引发市场关注,金融：低估值银行股引发市场关注
2018-01-08,金融：资金利率全线回落提估值 荐6股,金融：资金利率全线回落提估值 荐6股
2018-01-08,银行业周报：低估值银行股引发市场关注,银行业周报：低估值银行股引发市场关注
2018-01-08,上海银行：非公开发行优先股1月12日挂牌转让,上海银行：非公开发行优先股1月12日挂牌转让
2018-01-09,腾讯微保与蚂蚁金服被指违规经营保险业务,腾讯微保与蚂蚁金服被指违规经营保险业务
2018-01-09,1月解禁规模超5000亿 TCL集团等浮盈50%的定增股别碰,1月解禁规模超5000亿 TCL集团等浮盈50%的定增股别碰
2018-01-09,2016年网下打新投资者激增逾4万名，但一年后打新收益重挫,2016年网下打新投资者激增逾4万名，但一年后打新收益重挫
2018-01-11,1月迎限售股解禁潮 解禁市值超5000亿,1月迎限售股解禁潮 解禁市值超5000亿
2018-01-11,698家P2P上线银行存管 21家成问题平台,698家P2P上线银行存管 21家成问题平台
2018-01-11,解密81家市值超千亿公司，后市多少能挺住？,解密81家市值超千亿公司，后市多少能挺住？
2018-01-12,2017新京报金融行业评选揭晓,2017新京报金融行业评选揭晓
2018-01-12,17家银行冲刺IPO大提速 两日内五银行更新招股书,17家银行冲刺IPO大提速 两日内五银行更新招股书
2018-01-13,银行股显现配置价值——专访职业投资人杨宝忠,银行股显现配置价值——专访职业投资人杨宝忠
2018-01-15,【浙商 交运】上港实现净利润115.3亿元，同比增长66.1%，扣非后实现64.6亿元，同比增长5.9%,【浙商 交运】上港实现净利润115.3亿元，同比增长66.1%，扣非后实现64.6亿元，同比增长5.9%
2018-01-15,企业负责人谈上海文创50条：非常激动，差点要哭,企业负责人谈上海文创50条：非常激动，差点要哭
2018-01-15,点评12月金融统计数据和社融数据：过年关控额度M2增速再下探,点评12月金融统计数据和社融数据：过年关控额度M2增速再下探
2018-01-15,职业投资人杨宝忠：银行股显现配置价值,职业投资人杨宝忠：银行股显现配置价值
2018-01-16,一周简报：微贷网成交量涨68% 团贷网升54%,一周简报：微贷网成交量涨68% 团贷网升54%
2018-01-19,上海银行：2017年实现净利润153.28亿元，同比增长7.13%,上海银行：2017年实现净利润153.28亿元，同比增长7.13%
2018-01-19,上海银行：2017年净利153亿元 同比增7%,上海银行：2017年净利153亿元 同比增7%
2018-01-19,晚间重要公告2018年1月19日星期五,晚间重要公告2018年1月19日星期五
2018-01-19,银行股新年大涨10％ 中、农、建三大行均创历史新高,银行股新年大涨10％ 中、农、建三大行均创历史新高
2018-01-19,银行股新年整体强势 业内继续看多四大行-第2页,银行股新年整体强势 业内继续看多四大行-第2页
2018-01-21,上海银行：营收回升较快 增持评级,上海银行：营收回升较快 增持评级
2018-01-22,【晨会聚焦】资本市场如何看银行这波行情,【晨会聚焦】资本市场如何看银行这波行情
2018-01-22,【中信建投银行杨荣】银行业周报101期：《周期复苏，银行先行》,【中信建投银行杨荣】银行业周报101期：《周期复苏，银行先行》
2018-01-23,上海银行2017年净利润同比增7.13％,上海银行2017年净利润同比增7.13％
2018-01-24,银行业绩快报暗藏牛熊玄机 多家银行开年屡创新高 11亿主力资金趁机撤离,银行业绩快报暗藏牛熊玄机 多家银行开年屡创新高 11亿主力资金趁机撤离
2018-01-24,12家上市银行公布业绩快报 兴业营收下滑幅度最大,12家上市银行公布业绩快报 兴业营收下滑幅度最大
2018-01-26,刘柯：低估值加高成长A股也有走眼的时候,刘柯：低估值加高成长A股也有走眼的时候
2018-01-26,郭施亮：从上海银行到张家港行，银行股限售股解禁冲击力为何如此强劲？,郭施亮：从上海银行到张家港行，银行股限售股解禁冲击力为何如此强劲？
2018-01-29,巨丰复盘：大盘快速调整终结周线六连阳,巨丰复盘：大盘快速调整终结周线六连阳
2018-01-29,13家银行披露2017年业绩快报：日均共赚逾6亿，仅浦发不良率上升,13家银行披露2017年业绩快报：日均共赚逾6亿，仅浦发不良率上升
2018-01-29,巨丰收评：强势股杀跌加速调整,巨丰收评：强势股杀跌加速调整
2018-01-30,巨丰早评：大盘调整后有望继续上行,巨丰早评：大盘调整后有望继续上行
2018-01-30,15家上市银行年报出炉：净利增速最快属贵阳银行,15家上市银行年报出炉：净利增速最快属贵阳银行
2018-02-01,【申万宏源金融】上海银行深度：精品银行，市场认识严重不足,【申万宏源金融】上海银行深度：精品银行，市场认识严重不足
2018-02-05,巨丰热点：银行板块全线活跃 成都银行涨停,巨丰热点：银行板块全线活跃 成都银行涨停
2018-02-05,上海银行与唯品会达成战略合作,上海银行与唯品会达成战略合作
2018-02-05,巨丰收评：绩优股仍是反弹主力,巨丰收评：绩优股仍是反弹主力
2018-02-05,[推荐评级]银行行业周报：业绩改善明显、关注ROE上行,[推荐评级]银行行业周报：业绩改善明显、关注ROE上行
2018-02-05,巨丰复盘：中央1号文件遭爆炒 金融股周期股合力促指数反弹,巨丰复盘：中央1号文件遭爆炒 金融股周期股合力促指数反弹
2018-02-05,资产质量改善，上市银行业绩向好,资产质量改善，上市银行业绩向好
2018-02-06,唯品金融频频牵手大型银行 优势互补缔造新金融生态,唯品金融频频牵手大型银行 优势互补缔造新金融生态
2018-02-06,巨丰早评：大盘调整为春节行情蓄势,巨丰早评：大盘调整为春节行情蓄势
2018-02-06,上海银行：2月5日融资余额为9.17亿元，较前一日骤增8.45%,上海银行：2月5日融资余额为9.17亿元，较前一日骤增8.45%
2018-02-07,巨丰收评：上证50指数补跌 创业板超跌反弹,巨丰收评：上证50指数补跌 创业板超跌反弹
2018-02-08,[看好评级]银行业2017年年报前瞻：基本面向好趋势延续 重点把握低估值拐点银行,[看好评级]银行业2017年年报前瞻：基本面向好趋势延续 重点把握低估值拐点银行
2018-02-08,银行股的价值洼地与解禁压力,银行股的价值洼地与解禁压力
2018-02-09,"9家银行上市""周年""盘点:不良率集体下降两银行营收遇挑战","9家银行上市""周年""盘点:不良率集体下降两银行营收遇挑战"
2018-02-09,震惊！存管银行开除合作网贷平台 这家P2P却宣称双重资金存管,震惊！存管银行开除合作网贷平台 这家P2P却宣称双重资金存管
2018-02-12,220只个股跌破发行价，不破不立细捡“三破”股投资机会,220只个股跌破发行价，不破不立细捡“三破”股投资机会
2018-02-13,[强于大市评级]银行行业快评：1月信贷同比多增社融增速下降 M2低位徘徊,[强于大市评级]银行行业快评：1月信贷同比多增社融增速下降 M2低位徘徊
2018-02-13,上海银行承销首单债券通中期票据,上海银行承销首单债券通中期票据
2018-02-14,从四季报看银行股的基金持仓,从四季报看银行股的基金持仓
2018-02-20,上海银行：精品银行，市场认识严重不足,上海银行：精品银行，市场认识严重不足
2018-02-20,从四季报看银行股基金持仓 哪些银行股被基金重仓持有,从四季报看银行股基金持仓 哪些银行股被基金重仓持有
2018-02-21,211只基金提前“撤离” 与银行股上涨“擦肩而过”,211只基金提前“撤离” 与银行股上涨“擦肩而过”
2018-02-27,16家上市银行业绩先睹为快 国有大行集体“雪藏”成绩单,16家上市银行业绩先睹为快 国有大行集体“雪藏”成绩单
2018-02-27,79家房企半数净利翻倍 国有大行集体雪藏成绩单,79家房企半数净利翻倍 国有大行集体雪藏成绩单
2018-02-28,上海银行：保持同业业务规模平稳 进一步加强综合平衡,上海银行：保持同业业务规模平稳 进一步加强综合平衡
2018-03-01,[推荐评级]二级资本债与TLAC点评(银行行业)：中小行不受TLAC约束 大行权益不会被摊薄,[推荐评级]二级资本债与TLAC点评(银行行业)：中小行不受TLAC约束 大行权益不会被摊薄
2018-03-01,【平安】行业月报*银行*银行板块深度调整，信托板块跑赢市场*强于大市,【平安】行业月报*银行*银行板块深度调整，信托板块跑赢市场*强于大市
2018-03-02,"银行和信托行业月报:2月银行板块明显回调,4季度经营数据延续向好","银行和信托行业月报:2月银行板块明显回调,4季度经营数据延续向好"
2018-03-02,上海银行副行长李建国拟任上海农商行监事会主席,上海银行副行长李建国拟任上海农商行监事会主席
2018-03-02,[强于大市评级]深度*行业*银行行业月报：短期调整不改上行趋势 年报期关注业绩确定性,[强于大市评级]深度*行业*银行行业月报：短期调整不改上行趋势 年报期关注业绩确定性
2018-03-04,银行还会缩表么？,银行还会缩表么？
2018-03-05,上海银行与北大国资开展全面战略合作,上海银行与北大国资开展全面战略合作
2018-03-05,“降落伞”总会落地吧,“降落伞”总会落地吧
2018-03-05,16家银行业绩快报出炉 中小行增速领先股份行,16家银行业绩快报出炉 中小行增速领先股份行
2018-03-05,上海银行与北大国资签署战略合作协议 探索合作模式,上海银行与北大国资签署战略合作协议 探索合作模式
2018-03-05,[增持评级]2018金融动态第9期：制度持续完善 把握优质金融机会,[增持评级]2018金融动态第9期：制度持续完善 把握优质金融机会
2018-03-09,[强于大市评级]银行行业快评：2月新增信贷下降 社融和M2小幅回升,[强于大市评级]银行行业快评：2月新增信贷下降 社融和M2小幅回升
2018-03-09,上海银行：提升专业服务能力，助力科创中心建设,上海银行：提升专业服务能力，助力科创中心建设
2018-03-12,【平安】行业快评*银行*2月新增信贷下降，社融和M2小幅回升*强于大市,【平安】行业快评*银行*2月新增信贷下降，社融和M2小幅回升*强于大市
2018-03-12,金融：拨备要求下调铸就板块底部 股权管理办法处置存量问题,金融：拨备要求下调铸就板块底部 股权管理办法处置存量问题
2018-03-14,平安银行零售净利润狂飙近七成 上市银行业绩分化,平安银行零售净利润狂飙近七成 上市银行业绩分化
2018-03-15,两年来破发最快新股真是它，还有这些股一个涨停就开板,两年来破发最快新股真是它，还有这些股一个涨停就开板
2018-03-22,上海良信电器股份有限公司2017年度募集资金存放与使用情况专项报告,上海良信电器股份有限公司2017年度募集资金存放与使用情况专项报告
2018-03-22,[推荐评级]美联储加息点评：央行跟随调整逆回购利率 利好银行业绩,[推荐评级]美联储加息点评：央行跟随调整逆回购利率 利好银行业绩
2018-03-26,谁能上榜？首批存管银行白名单或将本周公布，问题平台爆雷引发地方银行退出,谁能上榜？首批存管银行白名单或将本周公布，问题平台爆雷引发地方银行退出
2018-03-29,践行智慧金融 专业服务 上海银行升级“一带一路”跨境综合金融服务,践行智慧金融 专业服务 上海银行升级“一带一路”跨境综合金融服务
2018-03-31,烟花三月下扬州,烟花三月下扬州
2018-04-02,揭牌“一带一路”境外服务中心 上海银行迎来跨境金融2.0时代,揭牌“一带一路”境外服务中心 上海银行迎来跨境金融2.0时代
2018-04-02,“一带一路”跨境合作研讨会在沪举办 中外银行共谋合作,“一带一路”跨境合作研讨会在沪举办 中外银行共谋合作
2018-04-02,左手“存管”右手“清盘” 13家银行踩雷30余家网贷平台,左手“存管”右手“清盘” 13家银行踩雷30余家网贷平台
