publishedAt,title,description
2019-01-28,大地资讯 | 玉米期权推动风险管理升级 来看看粮商怎么想怎么干,大地资讯 | 玉米期权推动风险管理升级 来看看粮商怎么想怎么干
2019-06-19,全球巨头中国第一创业板下一个10倍股来了！,全球巨头中国第一创业板下一个10倍股来了！
2019-07-13,益海嘉里公布招股书 千亿巨头酝酿10年上市在即,益海嘉里公布招股书 千亿巨头酝酿10年上市在即
2019-07-13,两家企业进行IPO预先披露，其中一家拟募资超138亿元,两家企业进行IPO预先披露，其中一家拟募资超138亿元
2019-07-13,IPO日报 | 百威英博暂停百威亚太在港上市计划；达闼科技寻求在美国上市；南京泰治获数亿元A轮融资,IPO日报 | 百威英博暂停百威亚太在港上市计划；达闼科技寻求在美国上市；南京泰治获数亿元A轮融资
2019-07-13,营收碾压茅台！1000亿巨头拟冲击A股IPO（附最新IPO排队名单）,营收碾压茅台！1000亿巨头拟冲击A股IPO（附最新IPO排队名单）
2019-07-14,马来首富旗下金龙鱼母公司益海嘉里冲A股IPO 拟募资138亿元用于19个项目,马来首富旗下金龙鱼母公司益海嘉里冲A股IPO 拟募资138亿元用于19个项目
2019-07-15,数据王：上半年IPO数据公布 创业板又迎新贵,数据王：上半年IPO数据公布 创业板又迎新贵
2019-07-15,新股发不停，千亿巨头冲击IPO——再谈新股发行的影响【小禅有话说】,新股发不停，千亿巨头冲击IPO——再谈新股发行的影响【小禅有话说】
2019-07-15,益海嘉里金龙鱼冲刺“创业板一哥” 拟募资不超过138.7亿元,益海嘉里金龙鱼冲刺“创业板一哥” 拟募资不超过138.7亿元
2019-07-17,千亿油王金龙鱼冲击创业板第一股 豪门家族浮出水面,千亿油王金龙鱼冲击创业板第一股 豪门家族浮出水面
2019-07-17,金龙鱼母公司益海嘉里上市对粮油行业有何影响,金龙鱼母公司益海嘉里上市对粮油行业有何影响
2019-07-19,金龙鱼上市前夕业绩增速放缓 盈利能力下降,金龙鱼上市前夕业绩增速放缓 盈利能力下降
2019-07-19,金龙鱼IPO——一滴油的恩怨情仇,金龙鱼IPO——一滴油的恩怨情仇
2019-07-20,益海嘉里冲击资本市场 粮油行业再起“波澜”？,益海嘉里冲击资本市场 粮油行业再起“波澜”？
2019-07-22,金龙鱼背后的马来西亚首富：财富达950亿，被誉“亚洲糖王”,金龙鱼背后的马来西亚首富：财富达950亿，被誉“亚洲糖王”
2019-07-23,粮油行业竞争加剧同质化现象有待破解,粮油行业竞争加剧同质化现象有待破解
2019-09-06,备战东京奥运会 国家队首配专业运动营养师,备战东京奥运会 国家队首配专业运动营养师
2019-09-20,金龙鱼负债前行 净利润指标暗藏“水分”,金龙鱼负债前行 净利润指标暗藏“水分”
