publishedAt,title,description
2018-01-02,2017全年企业上市总费用195亿募集资金总额为2105亿,2017全年企业上市总费用195亿募集资金总额为2105亿
2018-01-02,华大基因热炒中市值回落实控人:从不把竞争当回事,华大基因热炒中市值回落实控人:从不把竞争当回事
2018-01-04,基因帮：在基因测序行业玩起了“电商”，用互联网的力量助力科研,基因帮：在基因测序行业玩起了“电商”，用互联网的力量助力科研
2018-01-04,资本助力广深科创走廊 四大万亿产业集群崛起,资本助力广深科创走廊 四大万亿产业集群崛起
2018-01-04,群雄论“诊”，广证恒生体外诊断投资合作交流论坛圆满落幕,群雄论“诊”，广证恒生体外诊断投资合作交流论坛圆满落幕
2018-01-05,有奖征文！一起聊聊2017年与牛股的那些事,有奖征文！一起聊聊2017年与牛股的那些事
2018-01-05,荣之联跨界生命科学和信息科学，如何用数据服务突破精准医疗瓶颈？,荣之联跨界生命科学和信息科学，如何用数据服务突破精准医疗瓶颈？
2018-01-05,媒体观察丨王东辉：奔跑在技术前沿的领路人,媒体观察丨王东辉：奔跑在技术前沿的领路人
2018-01-06,医药千亿俱乐部,医药千亿俱乐部
2018-01-10,华大基因前副总裁创业：在这个细分领域营收是前东家两倍，估值已超70亿！,华大基因前副总裁创业：在这个细分领域营收是前东家两倍，估值已超70亿！
2018-01-10,华大基因与西北大学签署战略合作协议,华大基因与西北大学签署战略合作协议
2018-01-11,华大基因：2020 年前，争取将全基因组测序售价降至 300 美元,华大基因：2020 年前，争取将全基因组测序售价降至 300 美元
2018-01-11,华大基因全球发布两项重大计划,华大基因全球发布两项重大计划
2018-01-11,华大基因全球发布2项重大计划，引爆J.P.Morgan健康大会,华大基因全球发布2项重大计划，引爆J.P.Morgan健康大会
2018-01-11,华大基因在J.P.Morgan健康大会上发布两项重大计划,华大基因在J.P.Morgan健康大会上发布两项重大计划
2018-01-11,华大基因发布2项重大计划 计划2020年将个人基因测序控制在300美元以内,华大基因发布2项重大计划 计划2020年将个人基因测序控制在300美元以内
2018-01-12,次新股的独角戏 寒锐钴业1214.95%涨幅足够吸睛,次新股的独角戏 寒锐钴业1214.95%涨幅足够吸睛
2018-01-16,10年内合成任何生命？华大的底气源自哪里,10年内合成任何生命？华大的底气源自哪里
2018-01-16,华大基因董事长称10年内合成任何生命 底气何在？,华大基因董事长称10年内合成任何生命 底气何在？
2018-01-17,盘点2017年度A股十大牛股 寒锐钴业年度涨幅近1794%,盘点2017年度A股十大牛股 寒锐钴业年度涨幅近1794%
2018-01-17,华大基因：在“无创产前检测单基因病”领域获得重大技术突破,华大基因：在“无创产前检测单基因病”领域获得重大技术突破
2018-01-19,公告精选：千山药机第一大股东质押股跌破平仓线；王石辞去华大基因独董职务,公告精选：千山药机第一大股东质押股跌破平仓线；王石辞去华大基因独董职务
2018-01-19,华大基因赵立见：基因检测有望尽快与临床结合,华大基因赵立见：基因检测有望尽快与临床结合
