publishedAt,title,description
2018-01-01,交通运输行业2018年度投资策略：交运板块或将迎来涨价周期,交通运输行业2018年度投资策略：交运板块或将迎来涨价周期
2018-01-02,公告精选：永辉超市拟再受让9%股份，成红旗连锁第二大股东；泰合健康实控人失联,公告精选：永辉超市拟再受让9%股份，成红旗连锁第二大股东；泰合健康实控人失联
2018-01-02,晚间重要公告2018年01月02日星期二,晚间重要公告2018年01月02日星期二
2018-01-02,中国国航：控股股东完成改制并更名,中国国航：控股股东完成改制并更名
2018-01-02,"交通运输行业:交通运输价格改革进入密集期,持续推介航空和铁路","交通运输行业:交通运输价格改革进入密集期,持续推介航空和铁路"
2018-01-02,资金流:房地产4股水泥1股流入居前 两市净流入106亿,资金流:房地产4股水泥1股流入居前 两市净流入106亿
2018-01-02,CFi收盘揭秘：2018开门红！指数跳空上扬,CFi收盘揭秘：2018开门红！指数跳空上扬
2018-01-02,交通运输：交通运输行业今年降低物流成本约882亿元,交通运输：交通运输行业今年降低物流成本约882亿元
2018-01-02,1月2日股市收评：化工板块股票领涨 沪指涨1.24%,1月2日股市收评：化工板块股票领涨 沪指涨1.24%
2018-01-02,收评：两市强势拉升沪指大涨1.24% 化工板块涨幅居前,收评：两市强势拉升沪指大涨1.24% 化工板块涨幅居前
2018-01-02,1月2日：主力巨资围剿四大板块(15:00),1月2日：主力巨资围剿四大板块(15:00)
2018-01-02,1月2日：两市机构大单抛盘40股(15:00),1月2日：两市机构大单抛盘40股(15:00)
2018-01-02,机场航空股出现调整,机场航空股出现调整
2018-01-02,"交通运输行业周报:工作会着眼准点,继续推荐航空","交通运输行业周报:工作会着眼准点,继续推荐航空"
2018-01-02,快讯：机场航运板块集体下挫中国国航大跌6%,快讯：机场航运板块集体下挫中国国航大跌6%
2018-01-02,交通运输行业周报：货运市场化更进一步铁路改革再提速,交通运输行业周报：货运市场化更进一步铁路改革再提速
2018-01-02,平安证券-1月份策略月报:共识与分歧,平安证券-1月份策略月报:共识与分歧
2018-01-02,顺丰纵横捭阖：从草莽变身中国版UPS,顺丰纵横捭阖：从草莽变身中国版UPS
2018-01-02,交通运输：东航与阿里达成战略合作 荐12股,交通运输：东航与阿里达成战略合作 荐12股
2018-01-02,"交通运输产业行业研究:交运2017年回顾,航空机场一枝独秀","交通运输产业行业研究:交运2017年回顾,航空机场一枝独秀"
2018-01-02,快讯：恒指高开0.36%再破30000点H股全流通改…,快讯：恒指高开0.36%再破30000点H股全流通改…
2018-01-02,交通运输行业研究周报：铁路改革继续深入民航18年客运增速11.4%,交通运输行业研究周报：铁路改革继续深入民航18年客运增速11.4%
2018-01-02,[强于大市评级]交通运输行业研究周报：铁路改革继续深入 民航18年客运增速11.4%,[强于大市评级]交通运输行业研究周报：铁路改革继续深入 民航18年客运增速11.4%
2018-01-02,交通运输行业周报：铁路货运市场化改革再进一步,交通运输行业周报：铁路货运市场化改革再进一步
2018-01-02,交通运输：交运板块或将迎来涨价周期,交通运输：交运板块或将迎来涨价周期
2018-01-02,2018年全年航班平均正常率预期不低于75%航空票价涨势延续,2018年全年航班平均正常率预期不低于75%航空票价涨势延续
2018-01-02,1月2日：早盘主力巨资围剿四大板块(10:30),1月2日：早盘主力巨资围剿四大板块(10:30)
2018-01-02,"招商“交”点之周报篇:铁路货运市场化再进一步,民航18年工作会议召开","招商“交”点之周报篇:铁路货运市场化再进一步,民航18年工作会议召开"
2018-01-02,午评：大盘放量长阳突破，业绩票集体反弹！,午评：大盘放量长阳突破，业绩票集体反弹！
2018-01-02,东航牵手阿里 混改急先锋频出招,东航牵手阿里 混改急先锋频出招
2018-01-02,辉立证券：研究部十二月研究报告回顾,辉立证券：研究部十二月研究报告回顾
2018-01-02,1月2日：两市机构大单抛盘40股(14:00),1月2日：两市机构大单抛盘40股(14:00)
2018-01-03,盘后机构看市：市场有望盘出底部 低吸一类股,盘后机构看市：市场有望盘出底部 低吸一类股
2018-01-03,十大机构预测明日大盘走势 雄安概念股惊现涨停潮,十大机构预测明日大盘走势 雄安概念股惊现涨停潮
2018-01-03,新年第二个交易日：A股继续放量上攻，创业板大涨1.45%,新年第二个交易日：A股继续放量上攻，创业板大涨1.45%
2018-01-03,开年红包继续飞雄安新区板块近30股涨停,开年红包继续飞雄安新区板块近30股涨停
2018-01-03,恒指收涨0.15% 航空股上涨,恒指收涨0.15% 航空股上涨
2018-01-03,国金交运：一线机场时刻紧张期待航空利润弹性实现,国金交运：一线机场时刻紧张期待航空利润弹性实现
2018-01-03,吉言良语|指数冲高回落建材板块继续强势,吉言良语|指数冲高回落建材板块继续强势
2018-01-03,今日聚焦|雄安概念掀涨停潮A股信心持续修复,今日聚焦|雄安概念掀涨停潮A股信心持续修复
2018-01-03,快讯：航空股集体大涨中国东方航空股价上涨近7%,快讯：航空股集体大涨中国东方航空股价上涨近7%
2018-01-03,"下杀的话不要慌,只是在清洗（1月3日）","下杀的话不要慌,只是在清洗（1月3日）"
2018-01-03,民航局的会议通知来了？专门部署价格改革，三大航空股率先表现,民航局的会议通知来了？专门部署价格改革，三大航空股率先表现
2018-01-03,港股收评：恒指收涨0.15%报30560点 内房股内险股回落,港股收评：恒指收涨0.15%报30560点 内房股内险股回落
2018-01-03,春运旺季渐行渐近民航机场板块午后崛起,春运旺季渐行渐近民航机场板块午后崛起
2018-01-03,中证收评： 上证指数高位震荡 创业板指逼近1800点,中证收评： 上证指数高位震荡 创业板指逼近1800点
2018-01-03,收评：沪指震荡上行涨0.62%雄安概念全天大涨,收评：沪指震荡上行涨0.62%雄安概念全天大涨
2018-01-03,华创事件驱动早报1-3：全球顶级消费电子展临近；首款国产人工智能芯片推出,华创事件驱动早报1-3：全球顶级消费电子展临近；首款国产人工智能芯片推出
2018-01-03,交通运输行业日报：2017年铁路运输总收入同比增长17%,交通运输行业日报：2017年铁路运输总收入同比增长17%
2018-01-03,沪指放量涨0.62%雄安概念股掀涨停潮,沪指放量涨0.62%雄安概念股掀涨停潮
2018-01-03,国航、东航控股股东完成改制及更名 控制权结构未变,国航、东航控股股东完成改制及更名 控制权结构未变
2018-01-03,快讯：机场航运股全线走强中国国航大涨5%,快讯：机场航运股全线走强中国国航大涨5%
2018-01-03,午后机场航运股全线走强,午后机场航运股全线走强
2018-01-03,民航机场板块午后持续走强 东方航空涨逾7%,民航机场板块午后持续走强 东方航空涨逾7%
2018-01-03,航空板块午后走强，东方航空大涨5%,航空板块午后走强，东方航空大涨5%
2018-01-03,民航机场板块午后持续走强 东方航空涨逾6%,民航机场板块午后持续走强 东方航空涨逾6%
2018-01-03,1月3日：两市机构大单抢筹40股(15:00),1月3日：两市机构大单抢筹40股(15:00)
2018-01-03,1月3日：两市板块龙虎榜排名(15:00),1月3日：两市板块龙虎榜排名(15:00)
2018-01-03,巨丰收评：雄安概念现涨停潮市场有望盘出底部,巨丰收评：雄安概念现涨停潮市场有望盘出底部
2018-01-03,1月3日：主力巨资围剿四大板块(15:00),1月3日：主力巨资围剿四大板块(15:00)
2018-01-03,整点播报：午后沪指有所回落 航空板块崛起,整点播报：午后沪指有所回落 航空板块崛起
2018-01-04,今日1882只个股下跌 采掘行业涨幅最大,今日1882只个股下跌 采掘行业涨幅最大
2018-01-04,央企全面进入公司制，2018年混改有望提速,央企全面进入公司制，2018年混改有望提速
2018-01-04,每天个股推荐之：长期配置可关注个股推荐,每天个股推荐之：长期配置可关注个股推荐
2018-01-04,5连阳下主力在干啥？两融及陆股通加码绩优蓝筹，龙虎榜机构追概念，大宗交易频现溢价成交,5连阳下主力在干啥？两融及陆股通加码绩优蓝筹，龙虎榜机构追概念，大宗交易频现溢价成交
2018-01-04,沪深两市全天震荡收涨 雄安概念再度分化,沪深两市全天震荡收涨 雄安概念再度分化
2018-01-04,【东北交运】航线票价放开弹性测算深度解析,【东北交运】航线票价放开弹性测算深度解析
2018-01-04,三大国有航空相继“改名”，混改将如何提速,三大国有航空相继“改名”，混改将如何提速
2018-01-04,航空运输/交通运输行业深度报告：航线票价放开弹性测算深度解析,航空运输/交通运输行业深度报告：航线票价放开弹性测算深度解析
2018-01-04,1月4日：两市机构大单抛盘40股(15:00),1月4日：两市机构大单抛盘40股(15:00)
2018-01-04,1月4日：两市机构大单抛盘40股(14:00),1月4日：两市机构大单抛盘40股(14:00)
2018-01-04,1月4日：主力巨资出逃四大板块(15:00),1月4日：主力巨资出逃四大板块(15:00)
2018-01-04,航空板块普遍回调，南方航空、中国国航跌逾4%,航空板块普遍回调，南方航空、中国国航跌逾4%
2018-01-04,午评：雄安板块大幅分化集成电路重归活跃,午评：雄安板块大幅分化集成电路重归活跃
2018-01-04,华创证券1月十大金股抢鲜看！,华创证券1月十大金股抢鲜看！
2018-01-04,国金证券：产业政策高效落地 光伏继续高歌猛进,国金证券：产业政策高效落地 光伏继续高歌猛进
2018-01-04,四连阳后已涨百点沪指有望形成阶段底,四连阳后已涨百点沪指有望形成阶段底
2018-01-04,交通运输行业日报：2018年或将迎来油船市场转折,交通运输行业日报：2018年或将迎来油船市场转折
2018-01-04,早评:沪指有望形成阶段底结构性机会值得关注,早评:沪指有望形成阶段底结构性机会值得关注
