date,open,high,low,close,volume
2018-01-02,75.367386,75.878136,75.2957,75.878136,1178496
2018-01-03,75.743729,76.702507,75.716843,76.469536,1288868
2018-01-04,76.630821,76.639786,76.308243,76.541222,931190
2018-01-05,76.845879,77.356628,76.747314,77.302864,842468
2018-01-08,77.302864,77.401436,76.962364,77.258064,1204834
2018-01-09,77.141579,77.482079,76.944443,77.392471,1488186
2018-01-10,77.213264,77.213264,76.747314,76.935486,889117
2018-01-11,76.505379,76.953407,76.487457,76.765236,1017122
2018-01-12,76.944443,77.732971,76.9086,77.643372,1134414
2018-01-16,77.7957,78.216843,77.643372,77.715057,1350583
2018-01-17,77.741936,78.172043,77.4552,77.849464,1317215
2018-01-18,77.338707,77.688171,77.258064,77.428314,1700449
2018-01-19,77.930107,78.028671,77.347672,77.903229,859766
2018-01-22,77.311829,77.96595,77.311829,77.956985,1865282
2018-01-23,78.324371,78.611115,77.768814,78.145164,2731187
2018-01-24,81.2724,81.98925,81.209679,81.935486,4312670
2018-01-25,83.413979,84.184586,83.413979,83.915771,3168994
2018-01-26,84.345879,84.399643,83.906807,84.148743,2169839
2018-01-29,83.243729,83.494621,83.001793,83.315414,1715404
2018-01-30,82.5448,82.634407,82.007172,82.150536,1561730
2018-01-31,82.03405,82.123657,80.600357,80.698921,1605478
2018-02-01,80.609322,81.2276,80.537636,81.137993,1724555
2018-02-02,79.650536,79.856628,79.19355,79.202507,1620097
2018-02-05,78.279572,78.351257,75.725807,76.012543,2707751
2018-02-06,76.14695,77.37455,75.394264,77.267029,3939815
2018-02-07,76.05735,76.5681,75.663078,76.003586,3771968
2018-02-08,75.492828,75.860214,73.951614,73.960571,3227360
2018-02-09,74.632614,74.973122,73.037636,74.596771,3905442
2018-02-12,75.089607,75.734764,74.946236,75.277779,1471892
2018-02-13,75.215057,75.483871,74.838707,74.910393,2307107
2018-02-14,75.152328,76.720428,75.053764,76.630821,1947420
2018-02-15,77.275986,77.724014,76.953407,77.67025,1121915
2018-02-16,77.643372,78.467743,77.616486,77.876343,1096916
2018-02-20,76.810036,77.213264,76.39785,76.496414,1523117
2018-02-21,76.666664,77.141579,76.066307,76.066307,1012100
2018-02-22,76.684586,76.774193,76.075272,76.344086,1104728
2018-02-23,75.851257,76.505379,75.672043,76.460571,1260857
2018-02-26,76.335129,77.284943,76.308243,77.087814,2057904
2018-02-27,76.406807,76.460571,75.734764,75.76165,1656032
2018-02-28,75.770607,75.940857,74.650536,74.686378,1540192
2018-03-01,74.417564,74.811829,73.369179,73.835129,1062320
2018-03-02,74.229393,74.53405,73.763443,74.417564,2310678
2018-03-05,74.274193,75.681007,74.256271,75.528671,2303647
2018-03-06,73.163078,73.396057,72.428314,73.055557,2589566
2018-03-07,73.019714,73.485664,72.822578,73.324371,2070850
2018-03-08,73.252686,73.879929,73.207886,73.799286,2964096
2018-03-09,73.682793,74.23835,73.548386,74.157707,2669695
2018-03-12,74.202507,74.498207,74.139786,74.292114,1154837
2018-03-13,74.498207,74.605736,73.548386,73.709679,1678910
2018-03-14,74.229393,74.435486,73.575272,73.691757,1768748
2018-03-15,73.584229,73.969536,73.30645,73.30645,1110308
2018-03-16,73.324371,73.781364,73.30645,73.530464,2225862
2018-03-19,73.4319,73.440857,72.392471,72.786736,1642082
2018-03-20,72.132614,73.001793,72.105736,72.885307,1393103
2018-03-21,72.813622,73.207886,72.562721,72.652328,1877335
2018-03-22,72.589607,72.759857,71.559143,71.577065,1929899
2018-03-23,71.630821,71.854836,70.376343,70.394264,2756408
2018-03-26,71.980286,72.025093,70.501793,71.39785,1314648
2018-03-27,71.935486,72.195343,70.949821,71.191757,1710270
2018-03-28,72.141579,73.494621,71.881721,72.804657,1767186
2018-03-29,72.240143,72.858421,72.105736,72.446236,1706029
2018-04-02,72.141579,72.562721,70.940857,71.317207,1417766
2018-04-03,72.007172,72.043015,71.191757,71.792114,1874992
2018-04-04,71.541222,72.562721,71.406807,72.482079,2481314
2018-04-05,72.724014,73.100357,72.5,72.634407,1210302
2018-04-06,72.741936,73.100357,71.487457,71.8638,1715180
2018-04-09,72.428314,73.234764,72.240143,72.643372,2831515
2018-04-10,73.637993,73.85305,73.145164,73.360214,1285074
2018-04-11,72.652328,73.073479,72.4552,72.5,1124035
2018-04-12,72.939072,73.252686,72.903229,72.974907,1187647
2018-04-13,72.715057,72.822578,72.311829,72.616486,1157292
2018-04-16,72.67025,73.028671,72.213264,72.732971,1732813
2018-04-17,72.759857,73.449821,72.697136,73.279572,3458930
2018-04-18,73.288528,73.351257,72.813622,73.207886,4898570
2018-04-19,71.469536,71.5233,70.618279,70.788528,6621228
2018-04-20,70.026878,70.107529,69.632614,69.784943,3264523
2018-04-23,69.767029,69.847672,69.453407,69.53405,1317773
2018-04-24,69.507172,69.560928,68.691757,68.987457,1753459
2018-04-25,68.315414,68.60215,67.858421,68.4767,1444550
2018-04-26,68.996414,69.327957,68.94265,69.184586,1145016
2018-04-27,68.951614,69.399643,68.781364,69.23835,1310854
2018-04-30,69.3638,69.569893,68.682793,68.718636,1143788
2018-05-01,68.440857,68.494621,68.01075,68.351257,1638623
2018-05-02,68.64695,68.700714,67.885307,67.912186,1796202
2018-05-03,68.575272,68.637993,68.01075,68.3871,2058462
2018-05-04,68.252686,68.879929,68.163078,68.718636,1021475
2018-05-07,69.130821,69.417564,68.951614,69.077065,1176264
2018-05-08,69.372757,69.507172,68.89785,69.121864,1325473
2018-05-09,68.826164,69.507172,68.718636,69.077065,1270008
2018-05-10,69.157707,69.507172,68.55735,68.94265,1799662
2018-05-11,69.345879,69.623657,69.077065,69.48925,3046345
2018-05-14,70.206093,70.403229,70.026878,70.188171,1845194
2018-05-15,69.758064,69.793907,69.345879,69.399643,2588116
2018-05-16,69.811829,69.937279,69.48925,69.53405,1480820
2018-05-17,69.19355,69.372757,68.969536,69.130821,2342038
2018-05-18,69.336922,69.381721,68.915771,69.050179,1650452
2018-05-21,69.23835,69.417564,68.7724,68.808243,1101492
2018-05-22,68.826164,69.265236,68.817207,68.85305,1054732
2018-05-23,68.978493,69.086021,68.3871,68.485664,933980
2018-05-24,68.664871,68.799286,68.100357,68.252686,1324022
2018-05-25,68.709679,68.844086,68.064514,68.189964,1017346
2018-05-29,67.258064,67.571686,66.935486,67.168457,1383059
2018-05-30,67.679214,68.163078,67.410393,67.858421,1563293
2018-05-31,67.526878,67.67025,66.406807,66.774193,2503411
2018-06-01,67.473122,67.930107,67.320786,67.741936,1679915
2018-06-04,68.0914,68.118279,67.652328,67.885307,2627399
2018-06-05,67.517921,67.553764,66.998207,67.114693,2015608
2018-06-06,66.998207,67.508965,66.801079,67.392471,1540303
2018-06-07,68.0914,68.0914,67.464157,67.643372,1364533
2018-06-08,67.07885,67.4552,66.8638,67.392471,1479146
2018-06-11,67.293907,68.127243,67.2043,67.92115,2710652
2018-06-12,67.885307,68.037636,67.62545,67.956985,1556374
2018-06-13,67.732971,68.118279,67.697136,67.912186,1806692
2018-06-14,68.145164,68.351257,67.983871,68.082436,1452697
2018-06-15,68.163078,68.405022,67.822578,67.912186,2390695
2018-06-18,66.559143,66.577065,66.120071,66.388885,2435893
2018-06-19,65.609322,66.209679,65.600357,65.922935,3357821
2018-06-20,66.890678,66.890678,66.379929,66.514336,1607152
2018-06-21,66.998207,67.025093,66.191757,66.290321,1228828
2018-06-22,67.240143,67.62545,67.03405,67.258064,1946974
2018-06-25,66.657707,66.818993,66.137993,66.335129,1643310
2018-06-26,65.994621,66.200714,65.788528,65.985664,1878451
2018-06-27,65.6362,65.922935,64.901436,64.910393,2050650
2018-06-28,65.062721,65.51075,64.784943,65.412186,1895414
2018-06-29,68.172043,68.225807,67.679214,67.688171,4385545
2018-07-02,66.424728,66.944443,66.317207,66.944443,1890058
2018-07-03,67.67025,67.732971,67.365593,67.616486,1604250
2018-07-05,68.906807,69.005379,68.566307,68.960571,3567629
2018-07-06,68.951614,69.301079,68.835129,69.148743,1501243
2018-07-09,69.247314,69.623657,69.157707,69.444443,1260634
2018-07-10,69.426521,69.444443,69.032257,69.256271,1671322
2018-07-11,68.7276,68.879929,68.252686,68.413979,1929899
2018-07-12,70.2957,71.012543,70.161293,70.734764,4164689
2018-07-13,70.46595,70.689964,70.403229,70.5914,1470776
2018-07-16,70.815414,70.851257,70.268814,70.42115,1889723
2018-07-17,69.973122,70.779572,69.910393,70.519714,2742570
2018-07-18,72.258064,72.580643,71.9086,72.5448,3388511
2018-07-19,72.607529,72.822578,72.267029,72.401436,4287002
2018-07-20,73.736557,74.0233,73.629028,73.718636,4466344
2018-07-23,74.032257,74.059143,73.611115,73.691757,3381257
2018-07-24,73.682793,74.345879,73.64695,73.933693,1951326
2018-07-25,73.700714,74.390678,73.584229,74.318993,1908583
2018-07-26,74.543015,74.982079,74.435486,74.596771,2114039
2018-07-27,74.543015,74.937279,74.498207,74.811829,1757923
2018-07-30,75.071686,75.268814,74.892471,75.071686,1187982
2018-07-31,75.483871,75.716843,75.0,75.179214,1581484
2018-08-01,74.919357,75.152328,74.543015,74.991035,1942286
2018-08-02,75.080643,75.483871,74.919357,75.331543,1475687
2018-08-03,74.0681,74.775986,74.059143,74.668457,1849324
2018-08-06,74.426521,74.928314,74.265236,74.802864,2040383
2018-08-07,74.919357,75.035843,74.731186,74.901436,1787497
2018-08-08,74.444443,75.008965,74.310036,74.856628,1675451
2018-08-09,74.560928,74.802864,74.390678,74.641579,1337526
2018-08-10,74.059143,74.256271,73.378136,73.566307,2019625
2018-08-13,73.673836,74.094978,73.593193,73.870972,1898316
2018-08-14,73.530464,73.7724,73.440857,73.60215,1601014
2018-08-15,72.804657,73.458778,72.661293,73.324371,2431876
2018-08-16,73.467743,73.808243,73.378136,73.64695,1906574
2018-08-17,74.184586,74.569893,74.148743,74.4086,1519434
2018-08-20,74.605736,74.946236,74.551971,74.87455,1164323
2018-08-21,75.654121,75.681007,74.973122,75.098564,3050251
2018-08-22,75.412186,75.564514,74.946236,74.991035,1829347
2018-08-23,75.143372,75.197136,74.767029,74.919357,1057856
2018-08-24,74.749107,75.062721,74.53405,75.0448,986990
2018-08-27,75.098564,75.474907,75.071686,75.3405,981522
2018-08-28,75.098564,75.224014,75.0,75.098564,1213427
2018-08-29,74.543015,75.089607,74.48925,74.973122,1428145
2018-08-30,74.749107,75.089607,74.614693,74.811829,1165997
2018-08-31,74.516129,74.722221,74.103943,74.381721,1080400
2018-09-04,73.700714,74.0681,73.700714,73.978493,1006632
2018-09-05,73.216843,73.64695,73.207886,73.566307,1480151
2018-09-06,73.575272,73.629028,72.732971,73.064514,1663175
2018-09-07,72.831543,73.405022,72.777779,73.279572,1373684
2018-09-10,74.032257,74.390678,73.862007,73.951614,1518430
2018-09-11,75.188171,75.3405,74.856628,75.241936,2183454
2018-09-12,75.627243,75.940857,75.609322,75.654121,1292886
2018-09-13,76.200714,76.5233,75.9767,76.433693,2212024
2018-09-14,76.317207,76.469536,76.030464,76.362007,1488521
2018-09-17,76.012543,76.5233,75.985664,76.281364,2754623
2018-09-18,75.358421,76.218636,75.313622,76.191757,2096852
2018-09-19,75.42115,76.084229,75.403229,76.075272,2833970
2018-09-20,75.8871,77.043015,75.8871,77.03405,3507030
2018-09-21,76.308243,76.765236,76.2724,76.577065,3279254
2018-09-24,76.44265,76.6129,76.093193,76.424728,2022304
2018-09-25,77.123657,77.347672,76.872757,76.971329,1498453
2018-09-26,76.944443,77.741936,76.899643,77.428314,1582711
2018-09-27,76.953407,77.589607,76.926521,77.1595,1802228
2018-09-28,77.4552,77.562721,77.150536,77.2043,1358284
2018-10-01,77.464157,77.62545,77.240143,77.356628,1393996
2018-10-02,76.962364,77.482079,76.756271,77.365593,2111807
2018-10-03,78.207886,78.637993,78.163078,78.360214,2523611
2018-10-04,77.571686,77.688171,76.594978,76.926521,1250701
2018-10-05,76.9086,77.087814,76.2724,76.621864,1342994
2018-10-08,75.824371,76.541222,75.770607,76.39785,2046074
2018-10-09,75.654121,76.379929,75.492828,76.236557,4003427
2018-10-10,77.222221,77.240143,75.528671,75.618279,3151807
2018-10-11,74.892471,75.017921,73.198921,73.655914,3987245
2018-10-12,74.516129,74.543015,73.611115,74.175629,2001211
