date,open,high,low,close,volume
2018-01-02,107.239998,107.480003,105.279999,105.349998,2285500
2018-01-03,102.989998,108.5,102.989998,108.139999,3571400
2018-01-04,108.089996,109.690002,106.849998,107.419998,3502700
2018-01-05,108.839996,109.739998,107.599998,108.449997,12607600
2018-01-08,108.449997,108.529999,107.620003,108.480003,3887800
2018-01-09,108.559998,108.699997,107.519997,107.620003,4307000
2018-01-10,106.849998,107.5,106.730003,107.190002,2579400
2018-01-11,107.269997,107.550003,106.389999,106.699997,1839100
2018-01-12,106.339996,107.440002,106.129997,106.889999,2561900
2018-01-16,107.779999,107.809998,106.5,107.059998,3808700
2018-01-17,106.959999,107.089996,106.029999,106.589996,2153300
2018-01-18,106.209999,106.580002,104.93,106.019997,3442400
2018-01-19,106.129997,106.529999,105.68,105.989998,2167800
2018-01-22,106.660004,106.959999,104.830002,105.050003,2748500
2018-01-23,105.139999,107.099998,105.080002,106.220001,2601500
2018-01-24,106.230003,106.459999,105.459999,105.68,3445400
2018-01-25,105.949997,106.470001,105.57,106.400002,1835100
2018-01-26,106.720001,106.739998,104.620003,105.529999,3059400
2018-01-29,105.099998,105.419998,103.660004,104.449997,2433100
2018-01-30,104.5,106.18,104.400002,105.830002,2633500
2018-01-31,106.0,107.169998,105.550003,107.019997,2787200
2018-02-01,107.099998,109.190002,105.839996,106.529999,2977200
2018-02-02,105.900002,106.720001,105.18,105.580002,2005600
2018-02-05,105.459999,107.110001,103.940002,104.25,3137200
2018-02-06,103.360001,103.779999,100.629997,103.400002,3161400
2018-02-07,103.410004,105.110001,103.019997,104.089996,3910500
2018-02-08,103.790001,104.970001,102.93,103.360001,3074000
2018-02-09,103.730003,106.809998,102.919998,106.110001,3397300
2018-02-12,106.169998,107.209999,105.339996,106.620003,1698100
2018-02-13,106.389999,107.220001,105.059998,106.809998,1470600
2018-02-14,106.050003,106.300003,105.160004,105.470001,1146000
2018-02-15,106.080002,108.0,105.32,107.980003,2222800
2018-02-16,107.730003,109.309998,107.540001,109.010002,1328500
2018-02-20,108.610001,109.209999,106.709999,107.540001,2287500
2018-02-21,107.519997,108.18,105.379997,105.43,2563200
2018-02-22,105.959999,107.489998,105.059998,106.639999,1990600
2018-02-23,106.879997,109.639999,106.879997,109.57,1514100
2018-02-26,109.459999,110.010002,108.800003,109.510002,4028800
2018-02-27,110.989998,111.309998,108.370003,110.040001,3101800
2018-02-28,110.330002,110.599998,108.709999,108.980003,1693300
2018-03-01,109.080002,110.120003,107.209999,107.639999,1903100
2018-03-02,107.57,108.709999,105.839996,107.089996,1284400
2018-03-05,107.139999,111.129997,106.639999,110.690002,1955300
2018-03-06,110.68,111.849998,108.970001,109.360001,1478800
