date,open,high,low,close,volume
2018-01-02,93.019997,93.459999,91.519997,91.620003,6572600
2018-01-03,91.75,92.089996,91.169998,92.019997,4572000
2018-01-04,92.190002,92.82,91.580002,92.739998,3542800
2018-01-05,94.0,94.800003,93.760002,94.739998,5524200
2018-01-08,94.379997,95.129997,93.669998,93.709999,6191600
2018-01-09,94.32,94.919998,93.559998,94.550003,4112200
2018-01-10,94.459999,94.830002,93.849998,94.169998,2778000
2018-01-11,94.540001,95.779999,94.010002,95.739998,3172600
2018-01-12,96.010002,102.279999,95.629997,100.860001,14247600
2018-01-16,101.5,105.599998,100.089996,100.970001,13570400
2018-01-17,101.260002,102.290001,100.559998,101.68,5296100
2018-01-18,102.019997,102.129997,100.809998,101.360001,5956600
2018-01-19,104.279999,105.349998,102.470001,104.949997,9558300
2018-01-22,107.0,107.379997,105.349998,107.110001,7084300
2018-01-23,107.0,108.309998,106.150002,107.110001,6118200
2018-01-24,107.389999,107.639999,105.900002,106.720001,4127500
2018-01-25,108.940002,108.980003,106.110001,106.379997,4864800
2018-01-26,106.639999,107.400002,105.529999,107.400002,4017200
2018-01-29,108.0,108.379997,106.68,106.839996,3787300
2018-01-30,105.709999,106.139999,104.629997,105.18,6360800
2018-01-31,105.669998,106.199997,104.540001,104.730003,7082200
2018-02-01,103.839996,105.080002,103.25,103.860001,4922900
2018-02-02,103.849998,103.860001,101.150002,101.5,6247900
2018-02-05,101.379997,103.110001,97.040001,97.580002,8339800
2018-02-06,95.290001,100.919998,94.809998,100.220001,9031200
2018-02-07,100.0,102.32,99.75,99.919998,5257300
2018-02-08,99.919998,100.110001,94.889999,95.010002,7673100
2018-02-09,96.190002,98.160004,92.510002,97.169998,9667800
2018-02-12,98.25,99.0,97.169998,97.779999,8067600
2018-02-13,96.959999,97.610001,94.870003,96.059998,5541700
2018-02-14,95.089996,97.400002,94.400002,96.93,8395800
2018-02-15,98.18,98.190002,95.620003,96.510002,5729300
2018-02-16,96.480003,97.669998,95.790001,96.309998,5331500
2018-02-20,96.550003,97.68,95.43,95.650002,6648700
2018-02-21,96.0,97.199997,95.220001,95.339996,4248700
2018-02-22,96.019997,97.18,95.730003,96.889999,4461200
2018-02-23,97.330002,97.620003,96.620003,97.489998,4358200
2018-02-26,97.919998,97.980003,96.709999,97.510002,4733600
2018-02-27,97.620003,98.410004,95.480003,95.790001,8503300
2018-02-28,87.400002,92.220001,86.75,89.589996,34109800
2018-03-01,89.57,89.699997,87.110001,87.959999,15153400
2018-03-02,86.879997,87.339996,85.080002,85.339996,12476800
2018-03-05,85.059998,87.019997,85.050003,86.330002,8324600
2018-03-06,86.5,87.199997,86.290001,87.120003,6359000
2018-03-07,86.489998,86.809998,85.510002,86.110001,6417100
2018-03-08,86.440002,86.809998,85.459999,86.160004,4711800
2018-03-09,86.75,87.330002,86.230003,87.279999,6370400
2018-03-12,87.25,88.059998,87.010002,87.68,5797500
2018-03-13,87.730003,88.019997,85.900002,86.139999,5792000
2018-03-14,86.739998,86.919998,85.260002,86.379997,7045600
2018-03-15,86.550003,86.650002,85.290001,85.540001,4737800
2018-03-16,85.529999,87.339996,85.529999,87.0,8772400
2018-03-19,86.610001,87.019997,85.300003,85.790001,6767000
2018-03-20,86.190002,86.449997,85.07,85.730003,4797800
2018-03-21,85.889999,87.980003,85.669998,87.25,6808700
2018-03-22,86.5,87.269997,85.650002,85.699997,12067700
2018-03-23,85.940002,86.129997,83.739998,83.769997,7383700
2018-03-26,88.360001,90.330002,87.650002,89.300003,13886800
2018-03-27,89.0,89.0,85.510002,85.959999,10944900
2018-03-28,86.089996,86.93,85.080002,85.879997,7725100
2018-03-29,86.230003,88.0,85.970001,87.75,8515600
2018-04-02,87.349998,87.550003,83.080002,84.589996,9611700
2018-04-03,85.019997,86.010002,84.339996,85.449997,7352900
2018-04-04,84.32,88.269997,84.150002,88.059998,7860800
2018-04-05,88.510002,89.050003,88.230003,88.75,5098000
2018-04-06,88.139999,89.150002,87.220001,88.239998,8757100
2018-04-09,88.459999,88.599998,85.07,85.239998,7343900
2018-04-10,85.889999,87.290001,85.379997,87.139999,5633700
2018-04-11,86.360001,87.769997,86.230003,86.650002,4643900
2018-04-12,86.93,87.300003,86.669998,87.040001,3931300
2018-04-13,87.349998,87.629997,85.769997,86.230003,4826100
2018-04-16,86.75,86.980003,85.860001,86.059998,5093300
2018-04-17,86.580002,86.93,86.040001,86.160004,5132200
2018-04-18,86.349998,87.449997,86.059998,86.410004,5119500
2018-04-19,86.300003,86.300003,83.980003,84.879997,5719400
2018-04-20,85.379997,85.559998,83.279999,83.620003,7568700
2018-04-23,84.169998,84.57,83.449997,84.349998,5084400
2018-04-24,84.730003,85.07,82.559998,82.910004,5437000
2018-04-25,82.559998,82.760002,81.309998,81.480003,10821900
2018-04-26,81.75,84.080002,81.639999,83.279999,9228400
2018-04-27,83.160004,84.449997,82.910004,84.0,3985900
2018-04-30,84.300003,84.379997,82.43,82.43,4193700
2018-05-01,81.75,82.980003,81.160004,82.959999,3967400
2018-05-02,82.660004,85.220001,82.510002,83.959999,6604200
2018-05-03,83.510002,83.559998,81.360001,82.830002,5679100
2018-05-04,82.589996,84.739998,82.209999,84.230003,3242700
2018-05-07,84.379997,84.519997,83.339996,83.849998,4805900
2018-05-08,83.43,84.279999,83.0,84.25,3725700
2018-05-09,84.010002,85.129997,83.269997,84.419998,4222400
2018-05-10,84.809998,85.5,84.089996,85.07,5140900
2018-05-11,85.199997,87.739998,85.199997,87.449997,6844500
2018-05-14,87.690002,87.93,86.059998,86.580002,5065400
2018-05-15,85.699997,86.650002,85.209999,85.690002,4735500
2018-05-16,86.010002,86.129997,85.18,85.510002,3975100
2018-05-17,85.599998,86.18,85.209999,85.470001,3180900
2018-05-18,85.309998,86.870003,85.220001,86.339996,5824100
2018-05-21,86.839996,87.550003,86.589996,87.389999,4311300
2018-05-22,90.050003,90.349998,85.580002,85.75,10770300
2018-05-23,90.699997,95.139999,90.519997,94.690002,26304800
2018-05-24,93.849998,96.75,93.07,96.489998,10167500
2018-05-25,96.699997,97.489998,96.050003,96.690002,7642200
2018-05-29,95.5,96.75,95.400002,95.779999,5033600
2018-05-30,96.309998,97.980003,96.050003,97.419998,4928200
2018-05-31,97.400002,97.830002,94.860001,95.010002,7602100
2018-06-01,95.440002,96.339996,95.160004,95.830002,4786000
2018-06-04,95.949997,97.900002,95.889999,97.589996,5010400
2018-06-05,97.120003,97.690002,96.739998,97.5,3836700
2018-06-06,97.980003,98.639999,97.139999,98.489998,4138000
2018-06-07,98.68,99.650002,98.68,99.269997,4242200
2018-06-08,99.110001,100.300003,98.510002,100.220001,3680400
2018-06-11,100.440002,100.93,100.0,100.5,3568300
2018-06-12,101.25,101.330002,99.860001,100.5,3401900
2018-06-13,100.599998,100.830002,99.440002,99.459999,4309700
2018-06-14,99.5,99.980003,98.660004,99.160004,4129900
2018-06-15,98.360001,99.669998,98.169998,99.18,6197800
2018-06-18,98.43,99.389999,98.309998,98.589996,3766100
2018-06-19,97.959999,98.75,97.639999,98.160004,6228100
