date,open,high,low,close,volume
2018-01-02,52.759998,52.790001,52.169998,52.189999,6644600
2018-01-03,52.299999,52.549999,51.919998,52.330002,6955500
2018-01-04,52.799999,53.529999,52.509998,53.130001,8678800
2018-01-05,53.200001,53.240002,52.740002,53.110001,6476000
2018-01-08,52.93,53.169998,52.689999,52.889999,6681400
2018-01-09,53.060001,53.52,53.02,53.299999,6622700
2018-01-10,53.939999,54.48,53.610001,53.93,11028800
2018-01-11,54.139999,54.34,53.82,54.200001,8310000
2018-01-12,54.57,55.139999,54.52,55.119999,8998000
2018-01-16,55.650002,55.98,54.200001,54.599998,11168500
2018-01-17,54.779999,55.41,53.860001,55.349998,11905200
2018-01-18,55.900002,55.990002,55.09,55.84,13953900
2018-01-19,55.689999,57.5,55.689999,57.459999,15124200
2018-01-22,56.470001,57.48,56.130001,57.360001,16858300
2018-01-23,57.139999,57.310001,56.650002,56.91,9372200
2018-01-24,57.209999,57.73,56.900002,57.240002,8403600
2018-01-25,57.360001,57.369999,56.610001,56.810001,9463800
2018-01-26,57.09,57.619999,56.75,57.599998,8382200
2018-01-29,57.490002,58.049999,57.41,57.450001,7493500
2018-01-30,56.669998,57.290001,56.549999,56.599998,7321200
2018-01-31,56.709999,57.080002,56.330002,56.549999,7193100
2018-02-01,56.5,57.459999,56.369999,57.450001,7474400
2018-02-02,57.029999,57.290001,55.389999,55.48,9783700
2018-02-05,54.639999,55.630001,51.919998,52.549999,13439000
2018-02-06,51.200001,54.360001,50.900002,54.330002,17628700
2018-02-07,53.919998,55.709999,53.889999,54.549999,11541700
2018-02-08,54.540001,54.650002,51.790001,51.790001,14073100
2018-02-09,52.560001,52.91,50.02,52.139999,15736400
2018-02-12,52.799999,54.139999,52.619999,53.43,11712900
2018-02-13,53.029999,53.880001,52.860001,53.389999,8659500
2018-02-14,53.27,55.099998,53.259998,55.049999,10536300
2018-02-15,55.48,55.599998,54.580002,55.400002,7769900
2018-02-16,55.299999,55.57,54.950001,55.139999,7448200
2018-02-20,54.93,55.650002,54.740002,55.060001,7709400
2018-02-21,55.110001,56.330002,54.959999,55.099998,8363000
2018-02-22,55.41,55.91,54.610001,54.860001,6111600
2018-02-23,55.040001,56.130001,55.040001,56.07,6687100
2018-02-26,56.310001,57.009998,56.200001,57.009998,7795800
2018-02-27,57.0,57.82,56.669998,56.720001,11757700
2018-02-28,57.09,57.630001,56.009998,56.02,9599100
2018-03-01,55.889999,56.290001,54.41,54.490002,12093900
2018-03-02,54.139999,54.869999,53.509998,54.740002,12154100
2018-03-05,54.32,56.0,54.279999,55.490002,7598500
2018-03-06,55.889999,56.709999,55.41,56.560001,9762300
2018-03-07,55.830002,57.029999,55.700001,56.880001,8181000
