date,open,high,low,close,volume
2018-01-02,152.009995,153.410004,151.119995,151.910004,3168900
2018-01-03,152.289993,153.979996,152.160004,153.820007,3732400
2018-01-04,154.539993,157.399994,154.320007,155.809998,3247200
2018-01-05,156.199997,159.039993,156.190002,159.039993,2747700
2018-01-08,158.580002,160.479996,158.080002,159.270004,3143100
2018-01-09,159.649994,160.110001,158.539993,159.5,2573900
2018-01-10,159.229996,159.970001,157.570007,159.860001,2416900
2018-01-11,160.100006,161.130005,159.440002,160.919998,2804000
2018-01-12,161.5,162.520004,160.25,162.330002,3041000
2018-01-16,163.639999,163.940002,161.309998,162.289993,4673400
2018-01-17,163.119995,164.5,162.880005,164.320007,3136000
2018-01-18,164.830002,165.979996,164.110001,165.479996,4150600
2018-01-19,166.300003,166.949997,165.160004,166.830002,2947800
2018-01-22,166.580002,168.330002,166.289993,168.279999,2275900
2018-01-23,168.5,168.949997,166.649994,167.190002,3035300
2018-01-24,167.940002,168.100006,165.949997,167.009995,3912400
2018-01-25,168.009995,168.929993,167.130005,168.589996,2088900
2018-01-26,169.009995,170.360001,168.789993,170.339996,2191600
2018-01-29,170.119995,170.809998,168.289993,168.550003,3082800
2018-01-30,167.410004,168.0,166.300003,167.190002,4227100
2018-01-31,167.509995,169.669998,167.020004,169.0,5815300
2018-02-01,172.509995,176.720001,171.0,172.929993,6848400
2018-02-02,171.899994,177.110001,170.419998,170.550003,6556500
2018-02-05,167.369995,171.960007,164.009995,164.589996,7196000
2018-02-06,160.5,169.360001,156.800003,169.279999,7259900
2018-02-07,169.0,172.610001,167.449997,168.729996,4364800
2018-02-08,168.770004,169.240005,160.460007,160.619995,6557700
2018-02-09,161.669998,166.490005,158.570007,165.199997,6303000
2018-02-12,166.800003,168.820007,165.580002,168.190002,5227400
2018-02-13,167.330002,170.770004,167.009995,170.119995,3471000
2018-02-14,169.360001,172.660004,169.0,172.520004,4203700
2018-02-15,173.949997,174.699997,171.360001,174.690002,3915000
2018-02-16,174.350006,176.669998,174.139999,175.649994,4213100
2018-02-20,174.880005,176.429993,174.039993,175.350006,3750100
2018-02-21,175.350006,176.350006,172.279999,172.320007,5999500
2018-02-22,173.339996,173.830002,170.800003,172.949997,5605800
2018-02-23,173.899994,175.779999,172.490005,175.759995,3093800
2018-02-26,176.5,178.139999,176.059998,177.869995,4088100
2018-02-27,177.720001,179.169998,175.929993,175.929993,3815900
2018-02-28,176.289993,178.970001,175.75,175.759995,4145700
2018-03-01,176.350006,177.350006,172.149994,173.490005,4658500
2018-03-02,171.559998,175.330002,169.270004,175.020004,4190100
2018-03-05,174.130005,179.270004,172.910004,178.529999,4826500
2018-03-06,179.179993,180.089996,176.949997,177.529999,3820900
2018-03-07,175.759995,179.710007,175.550003,179.210007,2766100
2018-03-08,179.350006,179.889999,177.559998,179.25,2235300
2018-03-09,180.25,183.330002,179.970001,183.240005,4168900
2018-03-12,182.830002,183.520004,181.699997,182.539993,3589000
2018-03-13,183.470001,183.729996,180.149994,181.009995,3286600
2018-03-14,181.990005,182.0,179.619995,180.119995,2820700
2018-03-15,180.570007,182.169998,180.020004,180.949997,2258200
2018-03-16,181.009995,183.169998,181.009995,182.550003,4605000
2018-03-19,181.789993,182.300003,179.110001,180.580002,3770000
2018-03-20,181.309998,183.25,181.220001,182.509995,2859300
2018-03-21,182.960007,183.5,180.740005,180.75,3238400
2018-03-22,179.199997,180.259995,175.110001,175.520004,4387300
2018-03-23,176.179993,176.869995,171.660004,171.830002,4324100
2018-03-26,175.330002,177.470001,173.059998,177.169998,5470100
2018-03-27,178.360001,178.5,170.970001,172.520004,5069100
2018-03-28,172.25,172.929993,168.550003,170.350006,5166600
2018-03-29,171.720001,176.660004,170.820007,175.160004,3719200
2018-04-02,174.639999,175.770004,169.039993,171.600006,4222400
2018-04-03,172.360001,172.889999,169.809998,172.470001,3612600
